partida_id,temporada,rodada,data,horario,clube_mandante,clube_mandante_slug,clube_visitante,clube_visitante_slug,gols_mandante,gols_visitante,total_gols,saldo_mandante,resultado,vencedor,arena,mandante_uf,visitante_uf,formacao_mandante,formacao_visitante,tecnico_mandante,tecnico_visitante
1425,2005,30,2005-10-04,20:30,Ponte Preta,ponte_preta,Juventude,juventude,3,2,5,1,Vitoria Mandante,Ponte Preta, Moisés Lucarelli,SP,RS,,,,
1426,2005,30,2005-10-04,20:30,Coritiba,coritiba,Goias,goias,0,2,2,-2,Vitoria Visitante,Goias, Couto Pereira,PR,GO,,,,
1427,2005,30,2005-10-04,20:30,Atletico-MG,atletico_mg,Parana,parana,0,1,1,-1,Vitoria Visitante,Parana, Mineirão,MG,PR,,,,
1428,2005,30,2005-10-05,19:30,Figueirense,figueirense,Botafogo-RJ,botafogo_rj,1,0,1,1,Vitoria Mandante,Figueirense, Orlando Scarpelli,SC,RJ,,,,
1429,2005,30,2005-10-05,20:30,Fortaleza,fortaleza,Athletico-PR,athletico_pr,1,4,5,-3,Vitoria Visitante,Athletico-PR, Castelão,CE,PR,,,,
1430,2005,30,2005-10-05,20:30,Vasco,vasco,Cruzeiro,cruzeiro,3,3,6,0,Empate,-, São Januário,RJ,MG,,,,
1431,2005,30,2005-10-05,20:30,Palmeiras,palmeiras,Paysandu,paysandu,5,3,8,2,Vitoria Mandante,Palmeiras,  Parque Antártica,SP,PA,,,,
1432,2005,30,2005-10-05,21:50,Brasiliense,brasiliense,Flamengo,flamengo,2,3,5,-1,Vitoria Visitante,Flamengo,  Boca do Jacaré,DF,RJ,,,,
1433,2005,30,2005-10-05,21:50,Fluminense,fluminense,Corinthians,corinthians,0,2,2,-2,Vitoria Visitante,Corinthians,  Raulino de Oliveira,RJ,SP,,,,
1434,2005,30,2005-10-05,21:50,Internacional,internacional,Sao Paulo,sao_paulo,3,0,3,3,Vitoria Mandante,Internacional, Beira Rio,RS,SP,,,,
1435,2005,31,2005-10-08,16:00,Botafogo-RJ,botafogo_rj,Palmeiras,palmeiras,1,2,3,-1,Vitoria Visitante,Palmeiras,  Luso Brasileiro,RJ,SP,,,,
1436,2005,31,2005-10-08,16:00,Corinthians,corinthians,Fortaleza,fortaleza,3,0,3,3,Vitoria Mandante,Corinthians, Pacaembu,SP,CE,,,,
1437,2005,31,2005-10-08,16:00,Parana,parana,Fluminense,fluminense,6,1,7,5,Vitoria Mandante,Parana, Pinheirão,PR,RJ,,,,
1438,2005,31,2005-10-08,18:10,Juventude,juventude,Santos,santos,3,1,4,2,Vitoria Mandante,Juventude, Alfredo Jaconi,RS,SP,,,,
1439,2005,31,2005-10-08,18:10,Goias,goias,Vasco,vasco,4,3,7,1,Vitoria Mandante,Goias, Serra Dourada,GO,RJ,,,,
1440,2005,31,2005-10-08,18:10,Cruzeiro,cruzeiro,Figueirense,figueirense,4,0,4,4,Vitoria Mandante,Cruzeiro, Mineirão,MG,SC,,,,
1441,2005,31,2005-10-11,20:30,Sao Caetano,sao_caetano,Internacional,internacional,1,1,2,0,Empate,-, Anacleto Campanella,SP,RS,,,,
1442,2005,31,2005-10-11,20:30,Sao Paulo,sao_paulo,Ponte Preta,ponte_preta,3,2,5,1,Vitoria Mandante,Sao Paulo, Morumbi,SP,SP,,,,
1443,2005,31,2005-10-11,20:30,Flamengo,flamengo,Atletico-MG,atletico_mg,1,2,3,-1,Vitoria Visitante,Atletico-MG,  Luso Brasileiro,RJ,MG,,,,
1444,2005,31,2005-10-11,20:30,Athletico-PR,athletico_pr,Brasiliense,brasiliense,4,0,4,4,Vitoria Mandante,Athletico-PR, Arena da Baixada,PR,DF,,,,
1445,2005,31,2005-10-11,20:30,Paysandu,paysandu,Coritiba,coritiba,2,1,3,1,Vitoria Mandante,Paysandu,  Curuzu*(PF),PA,PR,,,,
1302,2005,18,2005-10-12,16:00,Vasco,vasco,Figueirense,figueirense,3,3,6,0,Empate,-, São Januário,RJ,SC,,,,
1313,2005,19,2005-10-12,16:00,Cruzeiro,cruzeiro,Botafogo-RJ,botafogo_rj,2,2,4,0,Empate,-, Mineirão,MG,RJ,,,,
1324,2005,20,2005-10-12,16:00,Juventude,juventude,Fluminense,fluminense,3,4,7,-1,Vitoria Visitante,Fluminense, Alfredo Jaconi,RS,RJ,,,,
1280,2005,16,2005-10-13,20:30,Santos,santos,Corinthians,corinthians,2,3,5,-1,Vitoria Visitante,Corinthians, Vila Belmiro,SP,SP,,,,
1446,2005,32,2005-10-15,16:00,Fluminense,fluminense,Botafogo-RJ,botafogo_rj,3,2,5,1,Vitoria Mandante,Fluminense,  Raulino de Oliveira,RJ,RJ,,,,
1447,2005,32,2005-10-15,16:00,Fortaleza,fortaleza,Paysandu,paysandu,1,2,3,-1,Vitoria Visitante,Paysandu, Castelão,CE,PA,,,,
1448,2005,32,2005-10-15,16:00,Brasiliense,brasiliense,Juventude,juventude,1,0,1,1,Vitoria Mandante,Brasiliense,  Boca do Jacaré,DF,RS,,,,
1449,2005,32,2005-10-15,18:10,Figueirense,figueirense,Parana,parana,2,0,2,2,Vitoria Mandante,Figueirense, Orlando Scarpelli,SC,PR,,,,
1450,2005,32,2005-10-15,18:10,Coritiba,coritiba,Athletico-PR,athletico_pr,1,2,3,-1,Vitoria Visitante,Athletico-PR, Couto Pereira,PR,PR,,,,
1451,2005,32,2005-10-16,16:00,Internacional,internacional,Vasco,vasco,3,1,4,2,Vitoria Mandante,Internacional, Beira Rio,RS,RJ,,,,
1452,2005,32,2005-10-16,16:00,Palmeiras,palmeiras,Corinthians,corinthians,1,1,2,0,Empate,-, Morumbi,SP,SP,,,,
1453,2005,32,2005-10-16,16:00,Atletico-MG,atletico_mg,Cruzeiro,cruzeiro,0,1,1,-1,Vitoria Visitante,Cruzeiro, Mineirão,MG,MG,,,,
1454,2005,32,2005-10-16,16:00,Flamengo,flamengo,Sao Paulo,sao_paulo,1,6,7,-5,Vitoria Visitante,Sao Paulo,  Luso Brasileiro,RJ,SP,,,,
1455,2005,32,2005-10-16,18:10,Santos,santos,Goias,goias,1,1,2,0,Empate,-, Vila Belmiro,SP,GO,,,,
1456,2005,32,2005-10-16,18:10,Ponte Preta,ponte_preta,Sao Caetano,sao_caetano,1,2,3,-1,Vitoria Visitante,Sao Caetano, Moisés Lucarelli,SP,SP,,,,
1137,2005,3,2005-10-19,20:30,Vasco,vasco,Botafogo-RJ,botafogo_rj,1,0,1,1,Vitoria Mandante,Vasco, São Januário,RJ,RJ,,,,
1214,2005,10,2005-10-19,21:50,Ponte Preta,ponte_preta,Sao Paulo,sao_paulo,2,0,2,2,Vitoria Mandante,Ponte Preta, Moisés Lucarelli,SP,SP,,,,
1236,2005,12,2005-10-19,21:50,Paysandu,paysandu,Cruzeiro,cruzeiro,4,1,5,3,Vitoria Mandante,Paysandu, Mangueirão,PA,MG,,,,
1258,2005,14,2005-10-19,20:30,Juventude,juventude,Figueirense,figueirense,2,2,4,0,Empate,-, Alfredo Jaconi,RS,SC,,,,
1457,2005,33,2005-10-21,20:30,Brasiliense,brasiliense,Goias,goias,1,2,3,-1,Vitoria Visitante,Goias,  Boca do Jacaré,DF,GO,,,,
1458,2005,33,2005-10-21,20:30,Sao Caetano,sao_caetano,Fluminense,fluminense,2,2,4,0,Empate,-, Anacleto Campanella,SP,RJ,,,,
1459,2005,33,2005-10-22,16:00,Vasco,vasco,Flamengo,flamengo,2,1,3,1,Vitoria Mandante,Vasco, São Januário,RJ,RJ,,,,
1460,2005,33,2005-10-22,16:00,Corinthians,corinthians,Parana,parana,1,0,1,1,Vitoria Mandante,Corinthians, Pacaembu,SP,PR,,,,
1461,2005,33,2005-10-22,16:00,Fortaleza,fortaleza,Palmeiras,palmeiras,1,1,2,0,Empate,-, Castelão,CE,SP,,,,
1462,2005,33,2005-10-22,16:00,Athletico-PR,athletico_pr,Atletico-MG,atletico_mg,2,0,2,2,Vitoria Mandante,Athletico-PR, Arena da Baixada,PR,MG,,,,
1463,2005,33,2005-10-22,18:10,Juventude,juventude,Internacional,internacional,2,1,3,1,Vitoria Mandante,Juventude, Alfredo Jaconi,RS,RS,,,,
1464,2005,33,2005-10-22,18:10,Cruzeiro,cruzeiro,Paysandu,paysandu,4,3,7,1,Vitoria Mandante,Cruzeiro, Mineirão,MG,PA,,,,
1465,2005,33,2005-10-22,18:10,Figueirense,figueirense,Ponte Preta,ponte_preta,4,0,4,4,Vitoria Mandante,Figueirense, Orlando Scarpelli,SC,SP,,,,
1466,2005,33,2005-10-22,20:30,Botafogo-RJ,botafogo_rj,Coritiba,coritiba,2,0,2,2,Vitoria Mandante,Botafogo-RJ,  Luso Brasileiro,RJ,PR,,,,
1467,2005,33,2005-10-22,20:30,Sao Paulo,sao_paulo,Santos,santos,1,2,3,-1,Vitoria Visitante,Santos, Morumbi,SP,SP,,,,
1368,2005,24,2005-10-24,20:30,Sao Paulo,sao_paulo,Corinthians,corinthians,1,1,2,0,Empate,-, Morumbi,SP,SP,,,,
1379,2005,25,2005-10-24,20:30,Fluminense,fluminense,Brasiliense,brasiliense,1,1,2,0,Empate,-,  Raulino de Oliveira,RJ,DF,,,,
1468,2005,34,2005-10-25,20:30,Coritiba,coritiba,Cruzeiro,cruzeiro,0,3,3,-3,Vitoria Visitante,Cruzeiro, Couto Pereira,PR,MG,,,,
1469,2005,34,2005-10-25,20:30,Goias,goias,Internacional,internacional,0,1,1,-1,Vitoria Visitante,Internacional, Serra Dourada,GO,RS,,,,
1470,2005,34,2005-10-26,20:30,Atletico-MG,atletico_mg,Fortaleza,fortaleza,2,3,5,-1,Vitoria Visitante,Fortaleza, Mineirão,MG,CE,,,,
1471,2005,34,2005-10-26,20:30,Palmeiras,palmeiras,Figueirense,figueirense,2,2,4,0,Empate,-,  Parque Antártica,SP,SC,,,,
1472,2005,34,2005-10-26,21:45,Vasco,vasco,Santos,santos,1,3,4,-2,Vitoria Visitante,Santos, São Januário,RJ,SP,,,,
1473,2005,34,2005-10-26,21:45,Juventude,juventude,Flamengo,flamengo,2,2,4,0,Empate,-, Alfredo Jaconi,RS,RJ,,,,
1474,2005,34,2005-10-27,20:30,Sao Paulo,sao_paulo,Brasiliense,brasiliense,1,2,3,-1,Vitoria Visitante,Brasiliense, Morumbi,SP,DF,,,,
1475,2005,34,2005-10-27,20:30,Fluminense,fluminense,Athletico-PR,athletico_pr,4,1,5,3,Vitoria Mandante,Fluminense,  Raulino de Oliveira,RJ,PR,,,,
1476,2005,34,2005-10-27,20:30,Paysandu,paysandu,Corinthians,corinthians,0,2,2,-2,Vitoria Visitante,Corinthians, Mangueirão,PA,SP,,,,
1477,2005,34,2005-10-27,20:30,Ponte Preta,ponte_preta,Botafogo-RJ,botafogo_rj,0,1,1,-1,Vitoria Visitante,Botafogo-RJ, Moisés Lucarelli,SP,RJ,,,,
1335,2005,21,2005-10-28,20:30,Internacional,internacional,Coritiba,coritiba,3,2,5,1,Vitoria Mandante,Internacional, Beira Rio,RS,PR,,,,
1478,2005,34,2005-10-28,16:00,Parana,parana,Sao Caetano,sao_caetano,1,3,4,-2,Vitoria Visitante,Sao Caetano, Pinheirão,PR,SP,,,,
1479,2005,35,2005-10-29,16:00,Figueirense,figueirense,Juventude,juventude,4,3,7,1,Vitoria Mandante,Figueirense, Orlando Scarpelli,SC,RS,,,,
1480,2005,35,2005-10-29,17:00,Fortaleza,fortaleza,Goias,goias,1,1,2,0,Empate,-, Castelão,CE,GO,,,,
1481,2005,35,2005-10-30,16:00,Atletico-MG,atletico_mg,Palmeiras,palmeiras,1,3,4,-2,Vitoria Visitante,Palmeiras, Mineirão,MG,SP,,,,
1482,2005,35,2005-10-30,16:00,Santos,santos,Cruzeiro,cruzeiro,1,2,3,-1,Vitoria Visitante,Cruzeiro,  Parque Antártica*(PF),SP,MG,,,,
1483,2005,35,2005-10-30,16:00,Athletico-PR,athletico_pr,Parana,parana,2,1,3,1,Vitoria Mandante,Athletico-PR, Arena da Baixada,PR,PR,,,,
1484,2005,35,2005-10-30,16:00,Corinthians,corinthians,Vasco,vasco,1,1,2,0,Empate,-, Pacaembu,SP,RJ,,,,
1485,2005,35,2005-10-30,18:10,Sao Caetano,sao_caetano,Sao Paulo,sao_paulo,0,1,1,-1,Vitoria Visitante,Sao Paulo, Anacleto Campanella,SP,SP,,,,
1486,2005,35,2005-10-30,18:10,Fluminense,fluminense,Ponte Preta,ponte_preta,4,3,7,1,Vitoria Mandante,Fluminense,  Raulino de Oliveira,RJ,SP,,,,
1487,2005,35,2005-10-30,18:10,Brasiliense,brasiliense,Botafogo-RJ,botafogo_rj,0,0,0,0,Empate,-,  Boca do Jacaré,DF,RJ,,,,
1488,2005,35,2005-10-31,20:30,Internacional,internacional,Paysandu,paysandu,1,0,1,1,Vitoria Mandante,Internacional, Beira Rio,RS,PA,,,,
1489,2005,35,2005-10-31,20:30,Flamengo,flamengo,Coritiba,coritiba,2,1,3,1,Vitoria Mandante,Flamengo,  Luso Brasileiro,RJ,PR,,,,
1490,2005,36,2005-11-02,20:30,Sao Paulo,sao_paulo,Atletico-MG,atletico_mg,2,2,4,0,Empate,-, Morumbi,SP,MG,,,,
1491,2005,36,2005-11-02,20:30,Juventude,juventude,Fortaleza,fortaleza,2,0,2,2,Vitoria Mandante,Juventude, Alfredo Jaconi,RS,CE,,,,
1492,2005,36,2005-11-02,21:45,Ponte Preta,ponte_preta,Santos,santos,2,1,3,1,Vitoria Mandante,Ponte Preta, Moisés Lucarelli,SP,SP,,,,
1493,2005,36,2005-11-02,21:45,Cruzeiro,cruzeiro,Corinthians,corinthians,2,1,3,1,Vitoria Mandante,Cruzeiro, Mineirão,MG,SP,,,,
1494,2005,36,2005-11-02,21:45,Goias,goias,Fluminense,fluminense,1,2,3,-1,Vitoria Visitante,Fluminense, Serra Dourada,GO,RJ,,,,
1495,2005,36,2005-11-03,19:30,Coritiba,coritiba,Figueirense,figueirense,4,1,5,3,Vitoria Mandante,Coritiba, Couto Pereira,PR,SC,,,,
1496,2005,36,2005-11-03,20:30,Palmeiras,palmeiras,Flamengo,flamengo,0,1,1,-1,Vitoria Visitante,Flamengo,  Parque Antártica,SP,RJ,,,,
1497,2005,36,2005-11-03,20:30,Vasco,vasco,Athletico-PR,athletico_pr,2,1,3,1,Vitoria Mandante,Vasco, São Januário,RJ,PR,,,,
1498,2005,36,2005-11-03,20:30,Botafogo-RJ,botafogo_rj,Sao Caetano,sao_caetano,1,0,1,1,Vitoria Mandante,Botafogo-RJ,  Luso Brasileiro,RJ,SP,,,,
1499,2005,36,2005-11-03,20:30,Parana,parana,Internacional,internacional,3,1,4,2,Vitoria Mandante,Parana,  Olímpico Regional,PR,RS,,,,
1500,2005,36,2005-11-03,21:30,Paysandu,paysandu,Brasiliense,brasiliense,2,1,3,1,Vitoria Mandante,Paysandu, Mangueirão,PA,DF,,,,
1501,2005,37,2005-11-05,16:00,Sao Paulo,sao_paulo,Juventude,juventude,3,1,4,2,Vitoria Mandante,Sao Paulo, Morumbi,SP,RS,,,,
1502,2005,37,2005-11-05,18:10,Fortaleza,fortaleza,Cruzeiro,cruzeiro,3,1,4,2,Vitoria Mandante,Fortaleza, Castelão,CE,MG,,,,
1503,2005,37,2005-11-06,16:00,Flamengo,flamengo,Botafogo-RJ,botafogo_rj,3,1,4,2,Vitoria Mandante,Flamengo,  Raulino de Oliveira,RJ,RJ,,,,
1504,2005,37,2005-11-06,16:00,Sao Caetano,sao_caetano,Vasco,vasco,1,2,3,-1,Vitoria Visitante,Vasco, Anacleto Campanella,SP,RJ,,,,
1505,2005,37,2005-11-06,16:00,Corinthians,corinthians,Santos,santos,7,1,8,6,Vitoria Mandante,Corinthians, Pacaembu,SP,SP,,,,
1506,2005,37,2005-11-06,16:00,Internacional,internacional,Ponte Preta,ponte_preta,2,1,3,1,Vitoria Mandante,Internacional, Beira Rio,RS,SP,,,,
1507,2005,37,2005-11-06,16:00,Parana,parana,Paysandu,paysandu,2,0,2,2,Vitoria Mandante,Parana, Pinheirão,PR,PA,,,,
1508,2005,37,2005-11-06,18:10,Atletico-MG,atletico_mg,Goias,goias,1,2,3,-1,Vitoria Visitante,Goias, Mineirão,MG,GO,,,,
1509,2005,37,2005-11-06,18:10,Fluminense,fluminense,Figueirense,figueirense,2,0,2,2,Vitoria Mandante,Fluminense, São Januário,RJ,SC,,,,
1510,2005,37,2005-11-06,18:10,Athletico-PR,athletico_pr,Palmeiras,palmeiras,4,0,4,4,Vitoria Mandante,Athletico-PR, Arena da Baixada,PR,SP,,,,
1511,2005,37,2005-11-06,18:10,Brasiliense,brasiliense,Coritiba,coritiba,1,1,2,0,Empate,-,  Boca do Jacaré,DF,PR,,,,
1512,2005,38,2005-11-12,18:10,Palmeiras,palmeiras,Sao Paulo,sao_paulo,2,1,3,1,Vitoria Mandante,Palmeiras, Pacaembu,SP,SP,,,,
1513,2005,38,2005-11-12,18:10,Botafogo-RJ,botafogo_rj,Parana,parana,2,0,2,2,Vitoria Mandante,Botafogo-RJ,  Luso Brasileiro,RJ,PR,,,,
1514,2005,38,2005-11-12,18:10,Paysandu,paysandu,Atletico-MG,atletico_mg,0,2,2,-2,Vitoria Visitante,Atletico-MG, Mangueirão,PA,MG,,,,
1515,2005,38,2005-11-12,18:10,Figueirense,figueirense,Fortaleza,fortaleza,1,0,1,1,Vitoria Mandante,Figueirense, Orlando Scarpelli,SC,CE,,,,
1516,2005,38,2005-11-13,16:00,Goias,goias,Athletico-PR,athletico_pr,4,2,6,2,Vitoria Mandante,Goias, Serra Dourada,GO,PR,,,,
1517,2005,38,2005-11-13,16:00,Ponte Preta,ponte_preta,Flamengo,flamengo,2,2,4,0,Empate,-, Moisés Lucarelli,SP,RJ,,,,
1518,2005,38,2005-11-13,16:00,Coritiba,coritiba,Corinthians,corinthians,0,1,1,-1,Vitoria Visitante,Corinthians, Couto Pereira,PR,SP,,,,
1519,2005,38,2005-11-13,18:10,Vasco,vasco,Fluminense,fluminense,2,0,2,2,Vitoria Mandante,Vasco, São Januário,RJ,RJ,,,,
1520,2005,38,2005-11-13,18:10,Cruzeiro,cruzeiro,Brasiliense,brasiliense,1,0,1,1,Vitoria Mandante,Cruzeiro, Mineirão,MG,DF,,,,
1521,2005,38,2005-11-13,18:10,Juventude,juventude,Sao Caetano,sao_caetano,3,1,4,2,Vitoria Mandante,Juventude,  Centenário*(PF),RS,SP,,,,
1522,2005,38,2005-11-13,18:10,Santos,santos,Internacional,internacional,0,4,4,-4,Vitoria Visitante,Internacional,  A.Campanella*(PF),SP,RS,,,,
1523,2005,39,2005-11-16,19:30,Palmeiras,palmeiras,Juventude,juventude,3,2,5,1,Vitoria Mandante,Palmeiras,  Parque Antártica,SP,RS,,,,
1524,2005,39,2005-11-16,19:30,Flamengo,flamengo,Fortaleza,fortaleza,3,0,3,3,Vitoria Mandante,Flamengo,  Luso Brasileiro,RJ,CE,,,,
1525,2005,39,2005-11-16,20:30,Goias,goias,Sao Paulo,sao_paulo,3,0,3,3,Vitoria Mandante,Goias, Serra Dourada,GO,SP,,,,
1526,2005,39,2005-11-16,20:30,Internacional,internacional,Brasiliense,brasiliense,1,0,1,1,Vitoria Mandante,Internacional, Beira Rio,RS,DF,,,,
1527,2005,39,2005-11-16,21:45,Sao Caetano,sao_caetano,Corinthians,corinthians,1,0,1,1,Vitoria Mandante,Sao Caetano, Anacleto Campanella,SP,SP,,,,
1528,2005,39,2005-11-16,21:45,Santos,santos,Parana,parana,0,0,0,0,Empate,-,  Pacaembu*(PF),SP,PR,,,,
1529,2005,39,2005-11-16,21:45,Figueirense,figueirense,Vasco,vasco,5,1,6,4,Vitoria Mandante,Figueirense, Orlando Scarpelli,SC,RJ,,,,
1530,2005,39,2005-11-17,20:30,Paysandu,paysandu,Botafogo-RJ,botafogo_rj,2,0,2,2,Vitoria Mandante,Paysandu, Mangueirão,PA,RJ,,,,
1531,2005,39,2005-11-17,20:30,Coritiba,coritiba,Ponte Preta,ponte_preta,2,1,3,1,Vitoria Mandante,Coritiba, Couto Pereira,PR,SP,,,,
1532,2005,39,2005-11-17,20:30,Cruzeiro,cruzeiro,Athletico-PR,athletico_pr,1,2,3,-1,Vitoria Visitante,Athletico-PR, Mineirão,MG,PR,,,,
1533,2005,39,2005-11-17,20:30,Fluminense,fluminense,Atletico-MG,atletico_mg,0,2,2,-2,Vitoria Visitante,Atletico-MG,  Raulino de Oliveira,RJ,MG,,,,
1534,2005,40,2005-11-19,16:00,Sao Paulo,sao_paulo,Figueirense,figueirense,4,2,6,2,Vitoria Mandante,Sao Paulo, Morumbi,SP,SC,,,,
1535,2005,40,2005-11-19,16:00,Juventude,juventude,Goias,goias,2,1,3,1,Vitoria Mandante,Juventude, Alfredo Jaconi,RS,GO,,,,
1536,2005,40,2005-11-19,18:10,Brasiliense,brasiliense,Santos,santos,1,0,1,1,Vitoria Mandante,Brasiliense,  Mané Garrincha,DF,SP,,,,
1537,2005,40,2005-11-20,16:00,Parana,parana,Flamengo,flamengo,0,1,1,-1,Vitoria Visitante,Flamengo, Pinheirão,PR,RJ,,,,
1538,2005,40,2005-11-20,16:00,Corinthians,corinthians,Internacional,internacional,1,1,2,0,Empate,-, Pacaembu,SP,RS,,,,
1539,2005,40,2005-11-20,16:00,Athletico-PR,athletico_pr,Sao Caetano,sao_caetano,2,2,4,0,Empate,-, Arena da Baixada,PR,SP,,,,
1540,2005,40,2005-11-20,16:00,Vasco,vasco,Paysandu,paysandu,4,0,4,4,Vitoria Mandante,Vasco, São Januário,RJ,PA,,,,
1541,2005,40,2005-11-20,16:00,Atletico-MG,atletico_mg,Coritiba,coritiba,1,0,1,1,Vitoria Mandante,Atletico-MG, Mineirão,MG,PR,,,,
1542,2005,40,2005-11-20,18:10,Fortaleza,fortaleza,Fluminense,fluminense,5,1,6,4,Vitoria Mandante,Fortaleza, Castelão,CE,RJ,,,,
1543,2005,40,2005-11-20,18:10,Ponte Preta,ponte_preta,Palmeiras,palmeiras,2,6,8,-4,Vitoria Visitante,Palmeiras, Moisés Lucarelli,SP,SP,,,,
1544,2005,40,2005-11-20,18:10,Botafogo-RJ,botafogo_rj,Cruzeiro,cruzeiro,2,1,3,1,Vitoria Mandante,Botafogo-RJ,  Luso Brasileiro,RJ,MG,,,,
1545,2005,41,2005-11-27,16:00,Atletico-MG,atletico_mg,Vasco,vasco,0,0,0,0,Empate,-, Mineirão,MG,RJ,,,,
1546,2005,41,2005-11-27,16:00,Brasiliense,brasiliense,Figueirense,figueirense,0,2,2,-2,Vitoria Visitante,Figueirense,  Boca do Jacaré,DF,SC,,,,
1547,2005,41,2005-11-27,16:00,Athletico-PR,athletico_pr,Paysandu,paysandu,3,2,5,1,Vitoria Mandante,Athletico-PR, Arena da Baixada,PR,PA,,,,
1548,2005,41,2005-11-27,16:00,Sao Caetano,sao_caetano,Coritiba,coritiba,1,1,2,0,Empate,-, Anacleto Campanella,SP,PR,,,,
1549,2005,41,2005-11-27,16:00,Internacional,internacional,Palmeiras,palmeiras,2,1,3,1,Vitoria Mandante,Internacional, Beira Rio,RS,SP,,,,
1550,2005,41,2005-11-27,16:00,Parana,parana,Cruzeiro,cruzeiro,2,0,2,2,Vitoria Mandante,Parana, Pinheirão,PR,MG,,,,
1551,2005,41,2005-11-27,16:00,Fluminense,fluminense,Juventude,juventude,1,2,3,-1,Vitoria Visitante,Juventude,  Raulino de Oliveira,RJ,RS,,,,
1552,2005,41,2005-11-27,16:00,Corinthians,corinthians,Ponte Preta,ponte_preta,3,1,4,2,Vitoria Mandante,Corinthians, Pacaembu,SP,SP,,,,
1553,2005,41,2005-11-27,16:00,Fortaleza,fortaleza,Sao Paulo,sao_paulo,1,0,1,1,Vitoria Mandante,Fortaleza, Castelão,CE,SP,,,,
1554,2005,41,2005-11-27,16:00,Flamengo,flamengo,Goias,goias,0,0,0,0,Empate,-,  Luso Brasileiro,RJ,GO,,,,
1555,2005,41,2005-11-27,16:00,Santos,santos,Botafogo-RJ,botafogo_rj,2,1,3,1,Vitoria Mandante,Santos, Vila Belmiro,SP,RJ,,,,
1556,2005,42,2005-12-04,16:00,Sao Paulo,sao_paulo,Athletico-PR,athletico_pr,3,1,4,2,Vitoria Mandante,Sao Paulo, Morumbi,SP,PR,,,,
1557,2005,42,2005-12-04,16:00,Paysandu,paysandu,Flamengo,flamengo,1,4,5,-3,Vitoria Visitante,Flamengo, Mangueirão,PA,RJ,,,,
1558,2005,42,2005-12-04,16:00,Figueirense,figueirense,Santos,santos,3,1,4,2,Vitoria Mandante,Figueirense, Orlando Scarpelli,SC,SP,,,,
1559,2005,42,2005-12-04,16:00,Ponte Preta,ponte_preta,Brasiliense,brasiliense,3,1,4,2,Vitoria Mandante,Ponte Preta, Moisés Lucarelli,SP,DF,,,,
1560,2005,42,2005-12-04,16:00,Vasco,vasco,Parana,parana,3,1,4,2,Vitoria Mandante,Vasco, São Januário,RJ,PR,,,,
1561,2005,42,2005-12-04,16:00,Coritiba,coritiba,Internacional,internacional,1,0,1,1,Vitoria Mandante,Coritiba, Couto Pereira,PR,RS,,,,
1562,2005,42,2005-12-04,16:00,Palmeiras,palmeiras,Fluminense,fluminense,3,2,5,1,Vitoria Mandante,Palmeiras,  Parque Antártica,SP,RJ,,,,
1563,2005,42,2005-12-04,16:00,Juventude,juventude,Atletico-MG,atletico_mg,1,3,4,-2,Vitoria Visitante,Atletico-MG, Alfredo Jaconi,RS,MG,,,,
1564,2005,42,2005-12-04,16:00,Cruzeiro,cruzeiro,Sao Caetano,sao_caetano,1,3,4,-2,Vitoria Visitante,Sao Caetano, Mineirão,MG,SP,,,,
1565,2005,42,2005-12-04,16:00,Botafogo-RJ,botafogo_rj,Fortaleza,fortaleza,2,0,2,2,Vitoria Mandante,Botafogo-RJ,  Luso Brasileiro,RJ,CE,,,,
1566,2005,42,2005-12-04,16:00,Goias,goias,Corinthians,corinthians,3,2,5,1,Vitoria Mandante,Goias, Serra Dourada,GO,SP,,,,
1567,2006,1,2006-04-15,18:10,Juventude,juventude,Parana,parana,1,0,1,1,Vitoria Mandante,Juventude, Alfredo Jaconi,RS,PR,,,,
1568,2006,1,2006-04-15,18:10,Vasco,vasco,Internacional,internacional,1,1,2,0,Empate,-, São Januário,RJ,RS,,,,
1569,2006,1,2006-04-16,16:00,Sao Paulo,sao_paulo,Flamengo,flamengo,1,0,1,1,Vitoria Mandante,Sao Paulo, Morumbi,SP,RJ,,,,
1570,2006,1,2006-04-16,16:00,Gremio,gremio,Corinthians,corinthians,2,0,2,2,Vitoria Mandante,Gremio, Olímpico,RS,SP,,,,
1571,2006,1,2006-04-16,16:00,Botafogo-RJ,botafogo_rj,Fortaleza,fortaleza,1,0,1,1,Vitoria Mandante,Botafogo-RJ, Maracanã,RJ,CE,,,,
1572,2006,1,2006-04-16,16:00,Sao Caetano,sao_caetano,Cruzeiro,cruzeiro,2,1,3,1,Vitoria Mandante,Sao Caetano, Anacleto Campanella,SP,MG,,,,
1573,2006,1,2006-04-16,18:10,Palmeiras,palmeiras,Ponte Preta,ponte_preta,2,3,5,-1,Vitoria Visitante,Ponte Preta,  Parque Antártica,SP,SP,,,,
1574,2006,1,2006-04-16,18:10,Santa Cruz,santa_cruz,Figueirense,figueirense,0,0,0,0,Empate,-,  Arruda,PE,SC,,,,
1575,2006,1,2006-04-16,18:10,Athletico-PR,athletico_pr,Fluminense,fluminense,1,2,3,-1,Vitoria Visitante,Fluminense,  Kyocera Arena,PR,RJ,,,,
1576,2006,1,2006-04-16,18:10,Goias,goias,Santos,santos,0,0,0,0,Empate,-, Serra Dourada,GO,SP,,,,
