partida_id,temporada,rodada,clube,clube_slug,chutes,chutes_no_alvo,posse_de_bola_pct,passes,precisao_passes_pct,faltas,cartao_amarelo,cartao_vermelho,impedimentos,escanteios,scouts_validos
3475,2011,1,Fluminense,fluminense,0,0,,0,,0,0,0,0,0,False
3475,2011,1,Sao Paulo,sao_paulo,0,0,,0,,0,0,0,0,0,False
3476,2011,1,America-MG,america_mg,0,0,,0,,0,0,0,0,0,False
3476,2011,1,Bahia,bahia,0,0,,0,,0,0,0,0,0,False
3477,2011,2,Ceara,ceara,0,0,,0,,0,0,0,0,0,False
3477,2011,2,Internacional,internacional,0,0,,0,,0,0,0,0,0,False
3478,2011,2,Botafogo-RJ,botafogo_rj,0,0,,0,,0,0,0,0,0,False
3478,2011,2,Santos,santos,0,0,,0,,0,0,0,0,0,False
3479,2011,2,Atletico-MG,atletico_mg,0,0,,0,,0,0,0,0,0,False
3479,2011,2,Avai,avai,0,0,,0,,0,0,0,0,0,False
3480,2011,2,Figueirense,figueirense,0,0,,0,,0,0,0,0,0,False
3480,2011,2,Sao Paulo,sao_paulo,0,0,,0,,0,0,0,0,0,False
3481,2011,2,Corinthians,corinthians,0,0,,0,,0,0,0,0,0,False
3481,2011,2,Coritiba,coritiba,0,0,,0,,0,0,0,0,0,False
3482,2011,2,Bahia,bahia,0,0,,0,,0,0,0,0,0,False
3482,2011,2,Flamengo,flamengo,0,0,,0,,0,0,0,0,0,False
3483,2011,2,Gremio,gremio,0,0,,0,,0,0,0,0,0,False
3483,2011,2,Athletico-PR,athletico_pr,0,0,,0,,0,0,0,0,0,False
3484,2011,2,Palmeiras,palmeiras,0,0,,0,,0,0,0,0,0,False
3484,2011,2,Cruzeiro,cruzeiro,0,0,,0,,0,0,0,0,0,False
3485,2011,2,Vasco,vasco,0,0,,0,,0,0,0,0,0,False
3485,2011,2,America-MG,america_mg,0,0,,0,,0,0,0,0,0,False
3486,2011,2,Atletico-GO,atletico_go,0,0,,0,,0,0,0,0,0,False
3486,2011,2,Fluminense,fluminense,0,0,,0,,0,0,0,0,0,False
3487,2011,3,Athletico-PR,athletico_pr,0,0,,0,,0,0,0,0,0,False
3487,2011,3,Palmeiras,palmeiras,0,0,,0,,0,0,0,0,0,False
3488,2011,3,Botafogo-RJ,botafogo_rj,0,0,,0,,0,0,0,0,0,False
3488,2011,3,Ceara,ceara,0,0,,0,,0,0,0,0,0,False
3489,2011,3,Cruzeiro,cruzeiro,0,0,,0,,0,0,0,0,0,False
3489,2011,3,Fluminense,fluminense,0,0,,0,,0,0,0,0,0,False
3490,2011,3,Atletico-GO,atletico_go,0,0,,0,,0,0,0,0,0,False
3490,2011,3,Figueirense,figueirense,0,0,,0,,0,0,0,0,0,False
3491,2011,3,Flamengo,flamengo,0,0,,0,,0,0,0,0,0,False
3491,2011,3,Corinthians,corinthians,0,0,,0,,0,0,0,0,0,False
3492,2011,3,Bahia,bahia,0,0,,0,,0,0,0,0,0,False
3492,2011,3,Gremio,gremio,0,0,,0,,0,0,0,0,0,False
3493,2011,3,Coritiba,coritiba,0,0,,0,,0,0,0,0,0,False
3493,2011,3,Vasco,vasco,0,0,,0,,0,0,0,0,0,False
3494,2011,3,America-MG,america_mg,0,0,,0,,0,0,0,0,0,False
3494,2011,3,Internacional,internacional,0,0,,0,,0,0,0,0,0,False
3495,2011,3,Santos,santos,0,0,,0,,0,0,0,0,0,False
3495,2011,3,Avai,avai,0,0,,0,,0,0,0,0,0,False
3496,2011,3,Atletico-MG,atletico_mg,0,0,,0,,0,0,0,0,0,False
3496,2011,3,Sao Paulo,sao_paulo,0,0,,0,,0,0,0,0,0,False
3497,2011,4,Cruzeiro,cruzeiro,0,0,,0,,0,0,0,0,0,False
3497,2011,4,Santos,santos,0,0,,0,,0,0,0,0,0,False
3498,2011,4,America-MG,america_mg,0,0,,0,,0,0,0,0,0,False
3498,2011,4,Avai,avai,0,0,,0,,0,0,0,0,0,False
3499,2011,4,Gremio,gremio,0,0,,0,,0,0,0,0,0,False
3499,2011,4,Sao Paulo,sao_paulo,0,0,,0,,0,0,0,0,0,False
3500,2011,4,Figueirense,figueirense,0,0,,0,,0,0,0,0,0,False
3500,2011,4,Vasco,vasco,0,0,,0,,0,0,0,0,0,False
3501,2011,4,Palmeiras,palmeiras,0,0,,0,,0,0,0,0,0,False
3501,2011,4,Internacional,internacional,0,0,,0,,0,0,0,0,0,False
3502,2011,4,Corinthians,corinthians,0,0,,0,,0,0,0,0,0,False
3502,2011,4,Fluminense,fluminense,0,0,,0,,0,0,0,0,0,False
3503,2011,4,Bahia,bahia,0,0,,0,,0,0,0,0,0,False
3503,2011,4,Atletico-MG,atletico_mg,0,0,,0,,0,0,0,0,0,False
3504,2011,4,Ceara,ceara,0,0,,0,,0,0,0,0,0,False
3504,2011,4,Atletico-GO,atletico_go,0,0,,0,,0,0,0,0,0,False
3505,2011,4,Botafogo-RJ,botafogo_rj,0,0,,0,,0,0,0,0,0,False
3505,2011,4,Coritiba,coritiba,0,0,,0,,0,0,0,0,0,False
3506,2011,4,Flamengo,flamengo,0,0,,0,,0,0,0,0,0,False
3506,2011,4,Athletico-PR,athletico_pr,0,0,,0,,0,0,0,0,0,False
3507,2011,5,Fluminense,fluminense,0,0,,0,,0,0,0,0,0,False
3507,2011,5,Bahia,bahia,0,0,,0,,0,0,0,0,0,False
3508,2011,5,Cruzeiro,cruzeiro,0,0,,0,,0,0,0,0,0,False
3508,2011,5,America-MG,america_mg,0,0,,0,,0,0,0,0,0,False
3509,2011,5,Avai,avai,0,0,,0,,0,0,0,0,0,False
3509,2011,5,Palmeiras,palmeiras,0,0,,0,,0,0,0,0,0,False
3510,2011,5,Vasco,vasco,0,0,,0,,0,0,0,0,0,False
3510,2011,5,Gremio,gremio,0,0,,0,,0,0,0,0,0,False
3511,2011,5,Athletico-PR,athletico_pr,0,0,,0,,0,0,0,0,0,False
3511,2011,5,Figueirense,figueirense,0,0,,0,,0,0,0,0,0,False
3512,2011,5,Sao Paulo,sao_paulo,0,0,,0,,0,0,0,0,0,False
3512,2011,5,Ceara,ceara,0,0,,0,,0,0,0,0,0,False
3513,2011,5,Flamengo,flamengo,0,0,,0,,0,0,0,0,0,False
3513,2011,5,Botafogo-RJ,botafogo_rj,0,0,,0,,0,0,0,0,0,False
3515,2011,5,Coritiba,coritiba,0,0,,0,,0,0,0,0,0,False
3515,2011,5,Internacional,internacional,0,0,,0,,0,0,0,0,0,False
3514,2011,5,Atletico-GO,atletico_go,0,0,,0,,0,0,0,0,0,False
3514,2011,5,Atletico-MG,atletico_mg,0,0,,0,,0,0,0,0,0,False
3517,2011,6,Flamengo,flamengo,0,0,,0,,0,0,0,0,0,False
3517,2011,6,Atletico-MG,atletico_mg,0,0,,0,,0,0,0,0,0,False
3518,2011,6,Athletico-PR,athletico_pr,0,0,,0,,0,0,0,0,0,False
3518,2011,6,Bahia,bahia,0,0,,0,,0,0,0,0,0,False
3519,2011,6,Cruzeiro,cruzeiro,0,0,,0,,0,0,0,0,0,False
3519,2011,6,Coritiba,coritiba,0,0,,0,,0,0,0,0,0,False
3520,2011,6,Avai,avai,0,0,,0,,0,0,0,0,0,False
3520,2011,6,Fluminense,fluminense,0,0,,0,,0,0,0,0,0,False
3521,2011,6,Corinthians,corinthians,0,0,,0,,0,0,0,0,0,False
3521,2011,6,Sao Paulo,sao_paulo,0,0,,0,,0,0,0,0,0,False
3522,2011,6,Gremio,gremio,0,0,,0,,0,0,0,0,0,False
3522,2011,6,Botafogo-RJ,botafogo_rj,0,0,,0,,0,0,0,0,0,False
3523,2011,6,Palmeiras,palmeiras,0,0,,0,,0,0,0,0,0,False
3523,2011,6,Ceara,ceara,0,0,,0,,0,0,0,0,0,False
3524,2011,6,Internacional,internacional,0,0,,0,,0,0,0,0,0,False
3524,2011,6,Figueirense,figueirense,0,0,,0,,0,0,0,0,0,False
3525,2011,6,Vasco,vasco,0,0,,0,,0,0,0,0,0,False
3525,2011,6,Atletico-GO,atletico_go,0,0,,0,,0,0,0,0,0,False
3527,2011,7,Cruzeiro,cruzeiro,0,0,,0,,0,0,0,0,0,False
3527,2011,7,Vasco,vasco,0,0,,0,,0,0,0,0,0,False
3528,2011,7,Avai,avai,0,0,,0,,0,0,0,0,0,False
3528,2011,7,Gremio,gremio,0,0,,0,,0,0,0,0,0,False
3529,2011,7,America-MG,america_mg,0,0,,0,,0,0,0,0,0,False
3529,2011,7,Flamengo,flamengo,0,0,,0,,0,0,0,0,0,False
3530,2011,7,Santos,santos,0,0,,0,,0,0,0,0,0,False
3530,2011,7,Figueirense,figueirense,0,0,,0,,0,0,0,0,0,False
3531,2011,7,Corinthians,corinthians,0,0,,0,,0,0,0,0,0,False
3531,2011,7,Bahia,bahia,0,0,,0,,0,0,0,0,0,False
3532,2011,7,Botafogo-RJ,botafogo_rj,0,0,,0,,0,0,0,0,0,False
3532,2011,7,Sao Paulo,sao_paulo,0,0,,0,,0,0,0,0,0,False
3533,2011,7,Atletico-GO,atletico_go,0,0,,0,,0,0,0,0,0,False
3533,2011,7,Palmeiras,palmeiras,0,0,,0,,0,0,0,0,0,False
3534,2011,7,Ceara,ceara,0,0,,0,,0,0,0,0,0,False
3534,2011,7,Coritiba,coritiba,0,0,,0,,0,0,0,0,0,False
3535,2011,7,Fluminense,fluminense,0,0,,0,,0,0,0,0,0,False
3535,2011,7,Athletico-PR,athletico_pr,0,0,,0,,0,0,0,0,0,False
3536,2011,7,Atletico-MG,atletico_mg,0,0,,0,,0,0,0,0,0,False
3536,2011,7,Internacional,internacional,0,0,,0,,0,0,0,0,0,False
3526,2011,6,America-MG,america_mg,0,0,,0,,0,0,0,0,0,False
3526,2011,6,Santos,santos,0,0,,0,,0,0,0,0,0,False
3537,2011,8,Internacional,internacional,0,0,,0,,0,0,0,0,0,False
3537,2011,8,Athletico-PR,athletico_pr,0,0,,0,,0,0,0,0,0,False
3538,2011,8,Gremio,gremio,0,0,,0,,0,0,0,0,0,False
3538,2011,8,Cruzeiro,cruzeiro,0,0,,0,,0,0,0,0,0,False
3539,2011,8,Avai,avai,0,0,,0,,0,0,0,0,0,False
3539,2011,8,Bahia,bahia,0,0,,0,,0,0,0,0,0,False
3540,2011,8,Vasco,vasco,0,0,,0,,0,0,0,0,0,False
3540,2011,8,Corinthians,corinthians,0,0,,0,,0,0,0,0,0,False
3541,2011,8,Atletico-MG,atletico_mg,0,0,,0,,0,0,0,0,0,False
3541,2011,8,Ceara,ceara,0,0,,0,,0,0,0,0,0,False
3542,2011,8,Flamengo,flamengo,0,0,,0,,0,0,0,0,0,False
3542,2011,8,Sao Paulo,sao_paulo,0,0,,0,,0,0,0,0,0,False
3543,2011,8,Botafogo-RJ,botafogo_rj,0,0,,0,,0,0,0,0,0,False
3543,2011,8,Atletico-GO,atletico_go,0,0,,0,,0,0,0,0,0,False
3544,2011,8,Figueirense,figueirense,0,0,,0,,0,0,0,0,0,False
3544,2011,8,Coritiba,coritiba,0,0,,0,,0,0,0,0,0,False
3545,2011,8,Palmeiras,palmeiras,0,0,,0,,0,0,0,0,0,False
3545,2011,8,America-MG,america_mg,0,0,,0,,0,0,0,0,0,False
3547,2011,9,Internacional,internacional,0,0,,0,,0,0,0,0,0,False
3547,2011,9,Vasco,vasco,0,0,,0,,0,0,0,0,0,False
3548,2011,9,Sao Paulo,sao_paulo,0,0,,0,,0,0,0,0,0,False
3548,2011,9,Cruzeiro,cruzeiro,0,0,,0,,0,0,0,0,0,False
3549,2011,9,Avai,avai,0,0,,0,,0,0,0,0,0,False
3549,2011,9,Athletico-PR,athletico_pr,0,0,,0,,0,0,0,0,0,False
3550,2011,9,Fluminense,fluminense,0,0,,0,,0,0,0,0,0,False
3550,2011,9,Flamengo,flamengo,0,0,,0,,0,0,0,0,0,False
3551,2011,9,Gremio,gremio,0,0,,0,,0,0,0,0,0,False
3551,2011,9,Coritiba,coritiba,0,0,,0,,0,0,0,0,0,False
3552,2011,9,Botafogo-RJ,botafogo_rj,0,0,,0,,0,0,0,0,0,False
3552,2011,9,Bahia,bahia,0,0,,0,,0,0,0,0,0,False
3553,2011,9,Corinthians,corinthians,0,0,,0,,0,0,0,0,0,False
3553,2011,9,Atletico-GO,atletico_go,0,0,,0,,0,0,0,0,0,False
3554,2011,9,Ceara,ceara,0,0,,0,,0,0,0,0,0,False
3554,2011,9,Figueirense,figueirense,0,0,,0,,0,0,0,0,0,False
3555,2011,9,Santos,santos,0,0,,0,,0,0,0,0,0,False
3555,2011,9,Palmeiras,palmeiras,0,0,,0,,0,0,0,0,0,False
3556,2011,9,America-MG,america_mg,0,0,,0,,0,0,0,0,0,False
3556,2011,9,Atletico-MG,atletico_mg,0,0,,0,,0,0,0,0,0,False
3557,2011,12,Internacional,internacional,0,0,,0,,0,0,0,0,0,False
3557,2011,12,Corinthians,corinthians,0,0,,0,,0,0,0,0,0,False
3567,2011,10,Athletico-PR,athletico_pr,0,0,,0,,0,0,0,0,0,False
3567,2011,10,Vasco,vasco,0,0,,0,,0,0,0,0,0,False
3568,2011,10,Fluminense,fluminense,0,0,,0,,0,0,0,0,0,False
3568,2011,10,Coritiba,coritiba,0,0,,0,,0,0,0,0,0,False
3569,2011,10,Atletico-GO,atletico_go,0,0,,0,,0,0,0,0,0,False
3569,2011,10,Avai,avai,0,0,,0,,0,0,0,0,0,False
3570,2011,10,Atletico-MG,atletico_mg,0,0,,0,,0,0,0,0,0,False
3570,2011,10,Santos,santos,0,0,,0,,0,0,0,0,0,False
3571,2011,10,Ceara,ceara,0,0,,0,,0,0,0,0,0,False
3571,2011,10,America-MG,america_mg,0,0,,0,,0,0,0,0,0,False
3572,2011,10,Sao Paulo,sao_paulo,0,0,,0,,0,0,0,0,0,False
3572,2011,10,Internacional,internacional,0,0,,0,,0,0,0,0,0,False
3573,2011,10,Cruzeiro,cruzeiro,0,0,,0,,0,0,0,0,0,False
3573,2011,10,Bahia,bahia,0,0,,0,,0,0,0,0,0,False
3574,2011,10,Palmeiras,palmeiras,0,0,,0,,0,0,0,0,0,False
3574,2011,10,Flamengo,flamengo,0,0,,0,,0,0,0,0,0,False
3575,2011,10,Gremio,gremio,0,0,,0,,0,0,0,0,0,False
3575,2011,10,Figueirense,figueirense,0,0,,0,,0,0,0,0,0,False
3576,2011,10,Botafogo-RJ,botafogo_rj,0,0,,0,,0,0,0,0,0,False
3576,2011,10,Corinthians,corinthians,0,0,,0,,0,0,0,0,0,False
3577,2011,11,Internacional,internacional,0,0,,0,,0,0,0,0,0,False
3577,2011,11,Avai,avai,0,0,,0,,0,0,0,0,0,False
3578,2011,11,Sao Paulo,sao_paulo,0,0,,0,,0,0,0,0,0,False
3578,2011,11,Atletico-GO,atletico_go,0,0,,0,,0,0,0,0,0,False
3579,2011,11,Athletico-PR,athletico_pr,0,0,,0,,0,0,0,0,0,False
3579,2011,11,Botafogo-RJ,botafogo_rj,0,0,,0,,0,0,0,0,0,False
3580,2011,11,Figueirense,figueirense,0,0,,0,,0,0,0,0,0,False
3580,2011,11,America-MG,america_mg,0,0,,0,,0,0,0,0,0,False
3581,2011,11,Flamengo,flamengo,0,0,,0,,0,0,0,0,0,False
3581,2011,11,Ceara,ceara,0,0,,0,,0,0,0,0,0,False
3582,2011,11,Corinthians,corinthians,0,0,,0,,0,0,0,0,0,False
3582,2011,11,Cruzeiro,cruzeiro,0,0,,0,,0,0,0,0,0,False
3583,2011,11,Coritiba,coritiba,0,0,,0,,0,0,0,0,0,False
3583,2011,11,Bahia,bahia,0,0,,0,,0,0,0,0,0,False
3584,2011,11,Fluminense,fluminense,0,0,,0,,0,0,0,0,0,False
3584,2011,11,Palmeiras,palmeiras,0,0,,0,,0,0,0,0,0,False
3585,2011,11,Atletico-MG,atletico_mg,0,0,,0,,0,0,0,0,0,False
3585,2011,11,Vasco,vasco,0,0,,0,,0,0,0,0,0,False
3558,2011,12,Atletico-GO,atletico_go,0,0,,0,,0,0,0,0,0,False
3558,2011,12,Cruzeiro,cruzeiro,0,0,,0,,0,0,0,0,0,False
3559,2011,12,Avai,avai,0,0,,0,,0,0,0,0,0,False
3559,2011,12,Botafogo-RJ,botafogo_rj,0,0,,0,,0,0,0,0,0,False
3560,2011,12,Atletico-MG,atletico_mg,0,0,,0,,0,0,0,0,0,False
3560,2011,12,Fluminense,fluminense,0,0,,0,,0,0,0,0,0,False
3561,2011,12,Gremio,gremio,0,0,,0,,0,0,0,0,0,False
3561,2011,12,America-MG,america_mg,0,0,,0,,0,0,0,0,0,False
3564,2011,12,Coritiba,coritiba,0,0,,0,,0,0,0,0,0,False
3564,2011,12,Sao Paulo,sao_paulo,0,0,,0,,0,0,0,0,0,False
3562,2011,12,Santos,santos,0,0,,0,,0,0,0,0,0,False
3562,2011,12,Flamengo,flamengo,0,0,,0,,0,0,0,0,0,False
3563,2011,12,Figueirense,figueirense,0,0,,0,,0,0,0,0,0,False
3563,2011,12,Palmeiras,palmeiras,0,0,,0,,0,0,0,0,0,False
3565,2011,12,Vasco,vasco,0,0,,0,,0,0,0,0,0,False
3565,2011,12,Bahia,bahia,0,0,,0,,0,0,0,0,0,False
3566,2011,12,Athletico-PR,athletico_pr,0,0,,0,,0,0,0,0,0,False
3566,2011,12,Ceara,ceara,0,0,,0,,0,0,0,0,0,False
3587,2011,13,Gremio,gremio,0,0,,0,,0,0,0,0,0,False
3587,2011,13,Flamengo,flamengo,0,0,,0,,0,0,0,0,0,False
3588,2011,13,Botafogo-RJ,botafogo_rj,0,0,,0,,0,0,0,0,0,False
3588,2011,13,Cruzeiro,cruzeiro,0,0,,0,,0,0,0,0,0,False
3589,2011,13,Palmeiras,palmeiras,0,0,,0,,0,0,0,0,0,False
3589,2011,13,Atletico-MG,atletico_mg,0,0,,0,,0,0,0,0,0,False
3590,2011,13,Sao Paulo,sao_paulo,0,0,,0,,0,0,0,0,0,False
3590,2011,13,Vasco,vasco,0,0,,0,,0,0,0,0,0,False
3591,2011,13,Ceara,ceara,0,0,,0,,0,0,0,0,0,False
3591,2011,13,Fluminense,fluminense,0,0,,0,,0,0,0,0,0,False
3592,2011,13,Atletico-GO,atletico_go,0,0,,0,,0,0,0,0,0,False
3592,2011,13,Internacional,internacional,0,0,,0,,0,0,0,0,0,False
3593,2011,13,Corinthians,corinthians,0,0,,0,,0,0,0,0,0,False
3593,2011,13,Avai,avai,0,0,,0,,0,0,0,0,0,False
3594,2011,13,Santos,santos,0,0,,0,,0,0,0,0,0,False
3594,2011,13,Athletico-PR,athletico_pr,0,0,,0,,0,0,0,0,0,False
3595,2011,13,America-MG,america_mg,0,0,,0,,0,0,0,0,0,False
3595,2011,13,Coritiba,coritiba,0,0,,0,,0,0,0,0,0,False
3596,2011,13,Bahia,bahia,0,0,,0,,0,0,0,0,0,False
3596,2011,13,Figueirense,figueirense,0,0,,0,,0,0,0,0,0,False
3597,2011,14,America-MG,america_mg,0,0,,0,,0,0,0,0,0,False
3597,2011,14,Corinthians,corinthians,0,0,,0,,0,0,0,0,0,False
3598,2011,14,Atletico-MG,atletico_mg,0,0,,0,,0,0,0,0,0,False
3598,2011,14,Gremio,gremio,0,0,,0,,0,0,0,0,0,False
3599,2011,14,Figueirense,figueirense,0,0,,0,,0,0,0,0,0,False
3599,2011,14,Botafogo-RJ,botafogo_rj,0,0,,0,,0,0,0,0,0,False
3600,2011,14,Avai,avai,0,0,,0,,0,0,0,0,0,False
3600,2011,14,Ceara,ceara,0,0,,0,,0,0,0,0,0,False
3601,2011,14,Flamengo,flamengo,0,0,,0,,0,0,0,0,0,False
3601,2011,14,Cruzeiro,cruzeiro,0,0,,0,,0,0,0,0,0,False
3602,2011,14,Coritiba,coritiba,0,0,,0,,0,0,0,0,0,False
3602,2011,14,Palmeiras,palmeiras,0,0,,0,,0,0,0,0,0,False
3603,2011,14,Santos,santos,0,0,,0,,0,0,0,0,0,False
3603,2011,14,Vasco,vasco,0,0,,0,,0,0,0,0,0,False
3604,2011,14,Bahia,bahia,0,0,,0,,0,0,0,0,0,False
3604,2011,14,Sao Paulo,sao_paulo,0,0,,0,,0,0,0,0,0,False
3605,2011,14,Fluminense,fluminense,0,0,,0,,0,0,0,0,0,False
3605,2011,14,Internacional,internacional,0,0,,0,,0,0,0,0,0,False
3606,2011,14,Athletico-PR,athletico_pr,0,0,,0,,0,0,0,0,0,False
3606,2011,14,Atletico-GO,atletico_go,0,0,,0,,0,0,0,0,0,False
3607,2011,15,Coritiba,coritiba,0,0,,0,,0,0,0,0,0,False
3607,2011,15,Flamengo,flamengo,0,0,,0,,0,0,0,0,0,False
3608,2011,15,Gremio,gremio,0,0,,0,,0,0,0,0,0,False
3608,2011,15,Palmeiras,palmeiras,0,0,,0,,0,0,0,0,0,False
3609,2011,15,Atletico-MG,atletico_mg,0,0,,0,,0,0,0,0,0,False
3609,2011,15,Figueirense,figueirense,0,0,,0,,0,0,0,0,0,False
3610,2011,15,Cruzeiro,cruzeiro,0,0,,0,,0,0,0,0,0,False
3610,2011,15,Internacional,internacional,0,0,,0,,0,0,0,0,0,False
3611,2011,15,Ceara,ceara,0,0,,0,,0,0,0,0,0,False
3611,2011,15,Santos,santos,0,0,,0,,0,0,0,0,0,False
3612,2011,15,Corinthians,corinthians,0,0,,0,,0,0,0,0,0,False
3612,2011,15,Athletico-PR,athletico_pr,0,0,,0,,0,0,0,0,0,False
3613,2011,15,America-MG,america_mg,0,0,,0,,0,0,0,0,0,False
3613,2011,15,Fluminense,fluminense,0,0,,0,,0,0,0,0,0,False
3614,2011,15,Bahia,bahia,0,0,,0,,0,0,0,0,0,False
3614,2011,15,Atletico-GO,atletico_go,0,0,,0,,0,0,0,0,0,False
3615,2011,15,Sao Paulo,sao_paulo,0,0,,0,,0,0,0,0,0,False
3615,2011,15,Avai,avai,0,0,,0,,0,0,0,0,0,False
3616,2011,15,Vasco,vasco,0,0,,0,,0,0,0,0,0,False
3616,2011,15,Botafogo-RJ,botafogo_rj,0,0,,0,,0,0,0,0,0,False
3516,2011,5,Santos,santos,0,0,,0,,0,0,0,0,0,False
3516,2011,5,Corinthians,corinthians,0,0,,0,,0,0,0,0,0,False
3617,2011,16,Athletico-PR,athletico_pr,0,0,,0,,0,0,0,0,0,False
3617,2011,16,Sao Paulo,sao_paulo,0,0,,0,,0,0,0,0,0,False
3618,2011,16,Atletico-GO,atletico_go,0,0,,0,,0,0,0,0,0,False
3618,2011,16,Santos,santos,0,0,,0,,0,0,0,0,0,False
3619,2011,16,Cruzeiro,cruzeiro,0,0,,0,,0,0,0,0,0,False
3619,2011,16,Avai,avai,0,0,,0,,0,0,0,0,0,False
3620,2011,16,America-MG,america_mg,0,0,,0,,0,0,0,0,0,False
3620,2011,16,Botafogo-RJ,botafogo_rj,0,0,,0,,0,0,0,0,0,False
3621,2011,16,Corinthians,corinthians,0,0,,0,,0,0,0,0,0,False
3621,2011,16,Ceara,ceara,0,0,,0,,0,0,0,0,0,False
3622,2011,16,Vasco,vasco,0,0,,0,,0,0,0,0,0,False
3622,2011,16,Palmeiras,palmeiras,0,0,,0,,0,0,0,0,0,False
3623,2011,16,Coritiba,coritiba,0,0,,0,,0,0,0,0,0,False
3623,2011,16,Atletico-MG,atletico_mg,0,0,,0,,0,0,0,0,0,False
3624,2011,16,Flamengo,flamengo,0,0,,0,,0,0,0,0,0,False
3624,2011,16,Figueirense,figueirense,0,0,,0,,0,0,0,0,0,False
3625,2011,16,Fluminense,fluminense,0,0,,0,,0,0,0,0,0,False
3625,2011,16,Gremio,gremio,0,0,,0,,0,0,0,0,0,False
3626,2011,16,Internacional,internacional,0,0,,0,,0,0,0,0,0,False
3626,2011,16,Bahia,bahia,0,0,,0,,0,0,0,0,0,False
3627,2011,17,Cruzeiro,cruzeiro,0,0,,0,,0,0,0,0,0,False
3627,2011,17,Athletico-PR,athletico_pr,0,0,,0,,0,0,0,0,0,False
3628,2011,17,Vasco,vasco,0,0,,0,,0,0,0,0,0,False
3628,2011,17,Avai,avai,0,0,,0,,0,0,0,0,0,False
3629,2011,17,Figueirense,figueirense,0,0,,0,,0,0,0,0,0,False
3629,2011,17,Fluminense,fluminense,0,0,,0,,0,0,0,0,0,False
3630,2011,17,Gremio,gremio,0,0,,0,,0,0,0,0,0,False
3630,2011,17,Ceara,ceara,0,0,,0,,0,0,0,0,0,False
3631,2011,17,Botafogo-RJ,botafogo_rj,0,0,,0,,0,0,0,0,0,False
3631,2011,17,Internacional,internacional,0,0,,0,,0,0,0,0,0,False
3632,2011,17,Coritiba,coritiba,0,0,,0,,0,0,0,0,0,False
3632,2011,17,Santos,santos,0,0,,0,,0,0,0,0,0,False
3633,2011,17,Corinthians,corinthians,0,0,,0,,0,0,0,0,0,False
3633,2011,17,Atletico-MG,atletico_mg,0,0,,0,,0,0,0,0,0,False
3634,2011,17,Atletico-GO,atletico_go,0,0,,0,,0,0,0,0,0,False
3634,2011,17,Flamengo,flamengo,0,0,,0,,0,0,0,0,0,False
3635,2011,17,Bahia,bahia,0,0,,0,,0,0,0,0,0,False
3635,2011,17,Palmeiras,palmeiras,0,0,,0,,0,0,0,0,0,False
3636,2011,17,Sao Paulo,sao_paulo,0,0,,0,,0,0,0,0,0,False
3636,2011,17,America-MG,america_mg,0,0,,0,,0,0,0,0,0,False
3637,2011,18,Cruzeiro,cruzeiro,0,0,,0,,0,0,0,0,0,False
3637,2011,18,Ceara,ceara,0,0,,0,,0,0,0,0,0,False
3638,2011,18,Atletico-MG,atletico_mg,0,0,,0,,0,0,0,0,0,False
3638,2011,18,Botafogo-RJ,botafogo_rj,0,0,,0,,0,0,0,0,0,False
3639,2011,18,Figueirense,figueirense,0,0,,0,,0,0,0,0,0,False
3639,2011,18,Corinthians,corinthians,0,0,,0,,0,0,0,0,0,False
3640,2011,18,Palmeiras,palmeiras,0,0,,0,,0,0,0,0,0,False
3640,2011,18,Sao Paulo,sao_paulo,0,0,,0,,0,0,0,0,0,False
3641,2011,18,Internacional,internacional,0,0,,0,,0,0,0,0,0,False
3641,2011,18,Flamengo,flamengo,0,0,,0,,0,0,0,0,0,False
3642,2011,18,Coritiba,coritiba,0,0,,0,,0,0,0,0,0,False
3642,2011,18,Avai,avai,0,0,,0,,0,0,0,0,0,False
3643,2011,18,Atletico-GO,atletico_go,0,0,,0,,0,0,0,0,0,False
3643,2011,18,Gremio,gremio,0,0,,0,,0,0,0,0,0,False
3644,2011,18,America-MG,america_mg,0,0,,0,,0,0,0,0,0,False
3644,2011,18,Athletico-PR,athletico_pr,0,0,,0,,0,0,0,0,0,False
3645,2011,18,Santos,santos,0,0,,0,,0,0,0,0,0,False
3645,2011,18,Bahia,bahia,0,0,,0,,0,0,0,0,0,False
3646,2011,18,Fluminense,fluminense,0,0,,0,,0,0,0,0,0,False
3646,2011,18,Vasco,vasco,0,0,,0,,0,0,0,0,0,False
3546,2011,8,Santos,santos,0,0,,0,,0,0,0,0,0,False
3546,2011,8,Fluminense,fluminense,0,0,,0,,0,0,0,0,0,False
3647,2011,19,Coritiba,coritiba,0,0,,0,,0,0,0,0,0,False
3647,2011,19,Athletico-PR,athletico_pr,0,0,,0,,0,0,0,0,0,False
3648,2011,19,Atletico-GO,atletico_go,0,0,,0,,0,0,0,0,0,False
3648,2011,19,America-MG,america_mg,0,0,,0,,0,0,0,0,0,False
3649,2011,19,Botafogo-RJ,botafogo_rj,0,0,,0,,0,0,0,0,0,False
3649,2011,19,Fluminense,fluminense,0,0,,0,,0,0,0,0,0,False
3650,2011,19,Vasco,vasco,0,0,,0,,0,0,0,0,0,False
3650,2011,19,Flamengo,flamengo,0,0,,0,,0,0,0,0,0,False
3651,2011,19,Palmeiras,palmeiras,0,0,,0,,0,0,0,0,0,False
