partida_id,temporada,rodada,clube,clube_slug,atleta,atleta_slug,minuto_continuo,minuto_nominal,acrescimo,periodo,tipo_de_gol
5349,2015,37,Avai,avai,Antonio Carlos Capocasali,antonio_carlos_capocasali,66,66,0,2T,Normal
5351,2015,37,Cruzeiro,cruzeiro,Charles Fernando Basílio da Silva,charles_fernando_basilio_da_silva,40,40,0,1T,Normal
5351,2015,37,Cruzeiro,cruzeiro,Alisson Euler de Freitas Castro,alisson_euler_de_freitas_castro,64,64,0,2T,Normal
5351,2015,37,Cruzeiro,cruzeiro,Willian Gomes de Siqueira,willian_gomes_de_siqueira,35,35,0,1T,Normal
5352,2015,37,Atletico-MG,atletico_mg,Lucas Pratto,lucas_pratto,42,42,0,1T,Penalty
5352,2015,37,Gremio,gremio,Everton Sousa Soares,everton_sousa_soares,30,30,0,1T,Normal
5352,2015,37,Gremio,gremio,Luan Guilherme de Jesus Vieira,luan_guilherme_de_jesus_vieira,69,69,0,2T,Normal
5350,2015,37,Sport,sport,Matheus Ferraz Pereira,matheus_ferraz_pereira,24,24,0,1T,Normal
5350,2015,37,Sport,sport,André Felipe Ribeiro de Souza,andre_felipe_ribeiro_de_souza,91,90,1,2T,Normal
5355,2015,37,Coritiba,coritiba,Henrique Almeida,henrique_almeida,94,90,4,2T,Normal
5355,2015,37,Coritiba,coritiba,Juan Maldonado Jaimez Júnior,juan_maldonado_jaimez_junior,24,24,0,1T,Normal
5353,2015,37,Chapecoense,chapecoense,Túlio de Melo,tulio_de_melo,46,46,0,2T,Normal
5353,2015,37,Goias,goias,Fred,fred,33,33,0,1T,Normal
5353,2015,37,Goias,goias,Fred,fred,78,78,0,2T,Normal
5353,2015,37,Goias,goias,Erik Nascimento de Lima,erik_nascimento_de_lima,29,29,0,1T,Penalty
5354,2015,37,Vasco,vasco,Nenê,nene,45,45,0,1T,Penalty
5356,2015,37,Athletico-PR,athletico_pr,Roberto Heuchayer,roberto_heuchayer,13,13,0,1T,Normal
5356,2015,37,Athletico-PR,athletico_pr,Cleberson Martins de Souza,cleberson_martins_de_souza,33,33,0,1T,Normal
5356,2015,37,Athletico-PR,athletico_pr,Cleberson Martins de Souza,cleberson_martins_de_souza,67,67,0,2T,Normal
5365,2015,38,Gremio,gremio,Deyvison Rogério da Silva,deyvison_rogerio_da_silva,60,60,0,2T,Normal
5365,2015,38,Gremio,gremio,Marcelo Oliveira Ferreira,marcelo_oliveira_ferreira,6,6,0,1T,Normal
5358,2015,38,Palmeiras,palmeiras,Vitor Hugo Franchescoli de Souza,vitor_hugo_franchescoli_de_souza,90,90,0,2T,Normal
5358,2015,38,Flamengo,flamengo,Marcos Rogério Ricci Lopes,marcos_rogerio_ricci_lopes,76,76,0,2T,Normal
5358,2015,38,Palmeiras,palmeiras,Eduardo Pereira Rodrigues,eduardo_pereira_rodrigues,72,72,0,2T,Normal
5360,2015,38,Santos,santos,Gabriel Barbosa,gabriel_barbosa,29,29,0,1T,Normal
5360,2015,38,Santos,santos,Gabriel Barbosa,gabriel_barbosa,60,60,0,2T,Normal
5360,2015,38,Santos,santos,Geuvânio,geuvanio,14,14,0,1T,Normal
5360,2015,38,Santos,santos,Vitor Bueno,vitor_bueno,73,73,0,2T,Normal
5360,2015,38,Santos,santos,Geuvânio,geuvanio,80,80,0,2T,Normal
5360,2015,38,Athletico-PR,athletico_pr,Cleberson Martins de Souza,cleberson_martins_de_souza,12,12,0,1T,Normal
5364,2015,38,Atletico-MG,atletico_mg,Thiago Ribeiro,thiago_ribeiro,39,39,0,1T,Normal
5364,2015,38,Atletico-MG,atletico_mg,Leonardo Silva,leonardo_silva,51,51,0,2T,Normal
5364,2015,38,Atletico-MG,atletico_mg,Patric Cabral Lalau,patric_cabral_lalau,68,68,0,2T,Normal
5361,2015,38,Sport,sport,Diego Souza,diego_souza,62,62,0,2T,Normal
5357,2015,38,Internacional,internacional,Victor Vinícius Coelho Santos,victor_vinicius_coelho_santos,26,26,0,1T,Normal
5357,2015,38,Internacional,internacional,Victor Vinícius Coelho Santos,victor_vinicius_coelho_santos,62,62,0,2T,Normal
5359,2015,38,Figueirense,figueirense,Marcos Assis de Santana,marcos_assis_de_santana,49,49,0,2T,Normal
5362,2015,38,Sao Paulo,sao_paulo,José Rogério de Oliveira Melo,jose_rogerio_de_oliveira_melo,93,90,3,2T,Normal
5363,2015,38,Corinthians,corinthians,Vágner Love,vagner_love,78,78,0,2T,Normal
5363,2015,38,Avai,avai,Claudinei Junio de Souza,claudinei_junio_de_souza,57,57,0,2T,Normal
5368,2016,1,Flamengo,flamengo,Éverton Cardoso da Silva,everton_cardoso_da_silva,5,5,0,1T,Normal
5367,2016,1,Palmeiras,palmeiras,Thiago Martins Bueno,thiago_martins_bueno,52,52,0,2T,Normal
5367,2016,1,Palmeiras,palmeiras,Róger Guedes,roger_guedes,19,19,0,1T,Normal
5367,2016,1,Palmeiras,palmeiras,Gabriel Jesus,gabriel_jesus,46,46,0,2T,Normal
5367,2016,1,Palmeiras,palmeiras,Gabriel Jesus,gabriel_jesus,87,87,0,2T,Normal
5369,2016,1,Atletico-MG,atletico_mg,Juan Cazares,juan_cazares,15,15,0,1T,Normal
5370,2016,1,Coritiba,coritiba,Kléber,kleber,71,71,0,2T,Normal
5371,2016,1,Santa Cruz,santa_cruz,Grafite,grafite,28,28,0,1T,Normal
5371,2016,1,Santa Cruz,santa_cruz,Keno,keno,87,87,0,2T,Penalty
5371,2016,1,Santa Cruz,santa_cruz,Grafite,grafite,44,44,0,1T,Normal
5371,2016,1,Santa Cruz,santa_cruz,Fernando Gabriel Vougado Ribeiro,fernando_gabriel_vougado_ribeiro,85,85,0,2T,Normal
5371,2016,1,Vitoria,vitoria,Kieza,kieza,80,80,0,2T,Normal
5372,2016,1,Sao Paulo,sao_paulo,Lucas Fernandes,lucas_fernandes,22,22,0,1T,Normal
5375,2016,1,Fluminense,fluminense,Fred,fred,39,39,0,1T,Normal
5377,2016,2,Palmeiras,palmeiras,Moisés Lima Magalhães,moises_lima_magalhaes,91,90,1,2T,Normal
5377,2016,2,Ponte Preta,ponte_preta,Felipe Azevedo,felipe_azevedo,24,24,0,1T,Normal
5377,2016,2,Ponte Preta,ponte_preta,Felipe Azevedo,felipe_azevedo,33,33,0,1T,Normal
5378,2016,2,Santa Cruz,santa_cruz,Grafite,grafite,53,53,0,2T,Normal
5378,2016,2,Fluminense,fluminense,Gustavo Scarpa,gustavo_scarpa,57,57,0,2T,Normal
5378,2016,2,Santa Cruz,santa_cruz,Grafite,grafite,83,83,0,2T,Penalty
5378,2016,2,Fluminense,fluminense,Gum,gum,60,60,0,2T,Normal
5379,2016,2,Figueirense,figueirense,Rafael Moura,rafael_moura,55,55,0,2T,Normal
5379,2016,2,Cruzeiro,cruzeiro,José Élber Pimentel da Silva,jose_elber_pimentel_da_silva,56,56,0,2T,Normal
5379,2016,2,Cruzeiro,cruzeiro,Douglas Coutinho,douglas_coutinho,63,63,0,2T,Normal
5379,2016,2,Figueirense,figueirense,Rafael Moura,rafael_moura,41,41,0,1T,Normal
5380,2016,2,Santos,santos,Vitor Bueno,vitor_bueno,62,62,0,2T,Normal
5380,2016,2,Santos,santos,Renato Dirnei Florêncio,renato_dirnei_florencio,97,90,7,2T,Normal
5380,2016,2,Coritiba,coritiba,Kléber,kleber,20,20,0,1T,Normal
5381,2016,2,Athletico-PR,athletico_pr,André Lima,andre_lima,10,10,0,1T,Normal
5381,2016,2,Atletico-MG,atletico_mg,Juan Cazares,juan_cazares,77,77,0,2T,Penalty
5382,2016,2,Corinthians,corinthians,Uendel Pereira Gonçalves,uendel_pereira_goncalves,26,26,0,1T,Normal
5382,2016,2,Vitoria,vitoria,Leandro Domingues,leandro_domingues,30,30,0,1T,Normal
5382,2016,2,Corinthians,corinthians,Fagner,fagner,39,39,0,1T,Normal
5382,2016,2,Vitoria,vitoria,Mário Sérgio Santos Costa,mario_sergio_santos_costa,56,56,0,2T,Normal
5382,2016,2,Vitoria,vitoria,Kieza,kieza,64,64,0,2T,Normal
5383,2016,2,Chapecoense,chapecoense,Bruno Rangel,bruno_rangel,48,48,0,2T,Penalty
5383,2016,2,America-MG,america_mg,Rafael Bastos,rafael_bastos,20,20,0,1T,Penalty
5383,2016,2,Chapecoense,chapecoense,Bruno Rangel,bruno_rangel,78,78,0,2T,Normal
5383,2016,2,Chapecoense,chapecoense,Silvinho,silvinho,77,77,0,2T,Normal
5384,2016,2,Sao Paulo,sao_paulo,Diego Lugano,diego_lugano,87,87,0,2T,Normal
5384,2016,2,Internacional,internacional,Eduardo Sasha,eduardo_sasha,37,37,0,1T,Normal
5384,2016,2,Internacional,internacional,Eduardo Sasha,eduardo_sasha,89,89,0,2T,Normal
5385,2016,2,Gremio,gremio,Fred,fred,54,54,0,2T,Normal
5386,2016,2,Sport,sport,Diego Souza,diego_souza,17,17,0,1T,Normal
5386,2016,2,Botafogo-RJ,botafogo_rj,Fernandes,fernandes,29,29,0,1T,Normal
5387,2016,3,Figueirense,figueirense,Rafael Moura,rafael_moura,38,38,0,1T,Normal
5387,2016,3,Santos,santos,Vitor Bueno,vitor_bueno,42,42,0,1T,Penalty
5387,2016,3,Figueirense,figueirense,Gustavo Ermel,gustavo_ermel,92,90,2,2T,Normal
5387,2016,3,Santos,santos,Joel Tagueu,joel_tagueu,57,57,0,2T,Penalty
5388,2016,3,Botafogo-RJ,botafogo_rj,Ribamar,ribamar,18,18,0,1T,Normal
5388,2016,3,Botafogo-RJ,botafogo_rj,Neilton Mestzk,neilton_mestzk,73,73,0,2T,Normal
5388,2016,3,Athletico-PR,athletico_pr,Vinícius,vinicius,58,58,0,2T,Normal
5389,2016,3,Chapecoense,chapecoense,Hyoran,hyoran,80,80,0,2T,Normal
5389,2016,3,Flamengo,flamengo,Alan Patrick,alan_patrick,96,90,6,2T,Penalty
5389,2016,3,Chapecoense,chapecoense,Bruno Rangel,bruno_rangel,13,13,0,1T,Penalty
5389,2016,3,Flamengo,flamengo,Felipe Vizeu,felipe_vizeu,8,8,0,1T,Normal
5390,2016,3,America-MG,america_mg,Victor Rangel,victor_rangel,74,74,0,2T,Normal
5390,2016,3,Vitoria,vitoria,Kieza,kieza,85,85,0,2T,Normal
5391,2016,3,Santa Cruz,santa_cruz,Arthur Caike do Nascimento Cruz,arthur_caike_do_nascimento_cruz,77,77,0,2T,Normal
5391,2016,3,Santa Cruz,santa_cruz,Keno,keno,90,90,0,2T,Normal
5391,2016,3,Cruzeiro,cruzeiro,Giorgian De Arrascaeta,giorgian_de_arrascaeta,53,53,0,2T,Normal
5391,2016,3,Santa Cruz,santa_cruz,Grafite,grafite,20,20,0,1T,Penalty
5391,2016,3,Santa Cruz,santa_cruz,Grafite,grafite,64,64,0,2T,Normal
5393,2016,3,Coritiba,coritiba,Alan Santos da Silva,alan_santos_da_silva,63,63,0,2T,Normal
5393,2016,3,Sao Paulo,sao_paulo,José Rogério de Oliveira Melo,jose_rogerio_de_oliveira_melo,79,79,0,2T,Normal
5392,2016,3,Palmeiras,palmeiras,Alecsandro,alecsandro,59,59,0,2T,Normal
5392,2016,3,Palmeiras,palmeiras,Vitor Hugo Franchescoli de Souza,vitor_hugo_franchescoli_de_souza,57,57,0,2T,Normal
5394,2016,3,Corinthians,corinthians,Guilherme Milhomem Gusmão,guilherme_milhomem_gusmao,79,79,0,2T,Normal
5394,2016,3,Corinthians,corinthians,Kadu,kadu,15,15,0,1T,Gol Contra
5394,2016,3,Corinthians,corinthians,Bruno Henrique Corsini,bruno_henrique_corsini,22,22,0,1T,Normal
5395,2016,3,Internacional,internacional,Renê Rodrigues Martins,rene_rodrigues_martins,58,58,0,2T,Gol Contra
5396,2016,3,Gremio,gremio,Marcelo Oliveira Ferreira,marcelo_oliveira_ferreira,18,18,0,1T,Normal
5396,2016,3,Gremio,gremio,Luan Guilherme de Jesus Vieira,luan_guilherme_de_jesus_vieira,26,26,0,1T,Normal
5396,2016,3,Gremio,gremio,Luan Guilherme de Jesus Vieira,luan_guilherme_de_jesus_vieira,48,45,3,1T,Normal
5397,2016,4,Cruzeiro,cruzeiro,Giorgian De Arrascaeta,giorgian_de_arrascaeta,82,82,0,2T,Normal
5397,2016,4,America-MG,america_mg,Victor Rangel,victor_rangel,29,29,0,1T,Normal
5398,2016,4,Figueirense,figueirense,Bruno Alves,bruno_alves,74,74,0,2T,Normal
5398,2016,4,Athletico-PR,athletico_pr,Ewandro,ewandro,23,23,0,1T,Normal
5398,2016,4,Athletico-PR,athletico_pr,Thiago Heleno,thiago_heleno,44,44,0,1T,Normal
5399,2016,4,Chapecoense,chapecoense,Tiago da Costa Silva,tiago_da_costa_silva,84,84,0,2T,Gol Contra
5399,2016,4,Santa Cruz,santa_cruz,Arthur Caike do Nascimento Cruz,arthur_caike_do_nascimento_cruz,38,38,0,1T,Normal
5400,2016,4,Flamengo,flamengo,Felipe Azevedo,felipe_azevedo,21,21,0,1T,Gol Contra
5400,2016,4,Ponte Preta,ponte_preta,Wellington Paulista,wellington_paulista,12,12,0,1T,Normal
5400,2016,4,Flamengo,flamengo,Jorge Marco de Oliveira Moraes,jorge_marco_de_oliveira_moraes,42,42,0,1T,Normal
5401,2016,4,Corinthians,corinthians,Lucca Borges de Brito,lucca_borges_de_brito,70,70,0,2T,Normal
5401,2016,4,Corinthians,corinthians,Marquinhos,marquinhos,79,79,0,2T,Normal
5402,2016,4,Fluminense,fluminense,Fred,fred,51,51,0,2T,Normal
5403,2016,4,Atletico-MG,atletico_mg,Patric Cabral Lalau,patric_cabral_lalau,37,37,0,1T,Normal
5403,2016,4,Vitoria,vitoria,Kieza,kieza,79,79,0,2T,Normal
5404,2016,4,Sao Paulo,sao_paulo,Paulo Henrique Ganso,paulo_henrique_ganso,12,12,0,1T,Normal
5405,2016,4,Gremio,gremio,Everton Sousa Soares,everton_sousa_soares,40,40,0,1T,Normal
5405,2016,4,Gremio,gremio,Luan Guilherme de Jesus Vieira,luan_guilherme_de_jesus_vieira,68,68,0,2T,Penalty
5406,2016,4,Internacional,internacional,Aylon,aylon,84,84,0,2T,Normal
5407,2016,5,Internacional,internacional,Victor Vinícius Coelho Santos,victor_vinicius_coelho_santos,39,39,0,1T,Normal
5410,2016,5,Coritiba,coritiba,Jorge Ortega,jorge_ortega,67,67,0,2T,Normal
5410,2016,5,Chapecoense,chapecoense,Bruno Rangel,bruno_rangel,24,24,0,1T,Penalty
5410,2016,5,Coritiba,coritiba,José Carlos Ferreira Júnior,jose_carlos_ferreira_junior,94,90,4,2T,Normal
5410,2016,5,Chapecoense,chapecoense,Bruno Rangel,bruno_rangel,40,40,0,1T,Penalty
5410,2016,5,Chapecoense,chapecoense,Bruno Rangel,bruno_rangel,82,82,0,2T,Normal
5410,2016,5,Coritiba,coritiba,Rafael Marques Pinto,rafael_marques_pinto,9,9,0,1T,Normal
5410,2016,5,Chapecoense,chapecoense,Lucas Gomes,lucas_gomes,89,89,0,2T,Normal
5409,2016,5,Sport,sport,Edmilson dos Santos Silva,edmilson_dos_santos_silva,9,9,0,1T,Normal
5408,2016,5,Corinthians,corinthians,Giovanni Augusto,giovanni_augusto,82,82,0,2T,Normal
5411,2016,5,Atletico-MG,atletico_mg,Tiago Pagnussat,tiago_pagnussat,2,2,0,1T,Normal
5411,2016,5,Fluminense,fluminense,Gustavo Scarpa,gustavo_scarpa,31,31,0,1T,Normal
5413,2016,5,Cruzeiro,cruzeiro,José Élber Pimentel da Silva,jose_elber_pimentel_da_silva,27,27,0,1T,Normal
5412,2016,5,Figueirense,figueirense,Rafael Moura,rafael_moura,16,16,0,1T,Normal
5414,2016,5,America-MG,america_mg,Danilo Barcelos,danilo_barcelos,24,24,0,1T,Normal
5414,2016,5,Ponte Preta,ponte_preta,Felipe Azevedo,felipe_azevedo,6,6,0,1T,Normal
5414,2016,5,Ponte Preta,ponte_preta,Clayson Henrique da Silva Vieira,clayson_henrique_da_silva_vieira,19,19,0,1T,Normal
5416,2016,5,Flamengo,flamengo,Felipe Vizeu,felipe_vizeu,64,64,0,2T,Normal
5415,2016,5,Palmeiras,palmeiras,Róger Guedes,roger_guedes,57,57,0,2T,Normal
5415,2016,5,Gremio,gremio,Giuliano Victor de Paula,giuliano_victor_de_paula,55,55,0,2T,Normal
5415,2016,5,Palmeiras,palmeiras,Vitor Hugo Franchescoli de Souza,vitor_hugo_franchescoli_de_souza,73,73,0,2T,Normal
5415,2016,5,Gremio,gremio,Edílson Mendes Guimarães,edilson_mendes_guimaraes,91,90,1,2T,Normal
5415,2016,5,Palmeiras,palmeiras,Thiago dos Santos,thiago_dos_santos,84,84,0,2T,Normal
5415,2016,5,Palmeiras,palmeiras,Gabriel Jesus,gabriel_jesus,2,2,0,1T,Normal
5415,2016,5,Gremio,gremio,Giuliano Victor de Paula,giuliano_victor_de_paula,50,45,5,1T,Normal
5417,2016,6,Athletico-PR,athletico_pr,Deivid Willian da Silva,deivid_willian_da_silva,59,59,0,2T,Normal
5419,2016,6,Corinthians,corinthians,André Felipe Ribeiro de Souza,andre_felipe_ribeiro_de_souza,89,89,0,2T,Normal
5419,2016,6,Corinthians,corinthians,Uendel Pereira Gonçalves,uendel_pereira_goncalves,95,90,5,2T,Normal
5419,2016,6,Coritiba,coritiba,Negueba,negueba,47,45,2,1T,Normal
5420,2016,6,America-MG,america_mg,Osman,osman,71,71,0,2T,Normal
5421,2016,6,Santos,santos,Vitor Bueno,vitor_bueno,11,11,0,1T,Normal
5421,2016,6,Santos,santos,Paulinho,paulinho,35,35,0,1T,Normal
5421,2016,6,Santos,santos,Bruno César Pereira da Silva,bruno_cesar_pereira_da_silva,70,70,0,2T,Gol Contra
5422,2016,6,Vitoria,vitoria,Mário Sérgio Santos Costa,mario_sergio_santos_costa,4,4,0,1T,Normal
5423,2016,6,Sport,sport,Gabriel Xavier,gabriel_xavier,45,45,0,1T,Normal
5423,2016,6,Atletico-MG,atletico_mg,Patric Cabral Lalau,patric_cabral_lalau,42,42,0,1T,Normal
5423,2016,6,Sport,sport,Edmilson dos Santos Silva,edmilson_dos_santos_silva,73,73,0,2T,Normal
5423,2016,6,Sport,sport,Diego Souza,diego_souza,76,76,0,2T,Normal
5423,2016,6,Atletico-MG,atletico_mg,Robinho,robinho,30,30,0,1T,Penalty
5423,2016,6,Sport,sport,Rithely,rithely,26,26,0,1T,Normal
5423,2016,6,Atletico-MG,atletico_mg,Júnior Urso,junior_urso,22,22,0,1T,Normal
5423,2016,6,Atletico-MG,atletico_mg,Robinho,robinho,48,45,3,1T,Penalty
5425,2016,6,Gremio,gremio,Luan Guilherme de Jesus Vieira,luan_guilherme_de_jesus_vieira,94,90,4,2T,Normal
5424,2016,6,Palmeiras,palmeiras,Jean Raphael Vanderlei Moreira,jean_raphael_vanderlei_moreira,72,72,0,2T,Penalty
5424,2016,6,Flamengo,flamengo,Alan Patrick,alan_patrick,6,6,0,1T,Normal
5424,2016,6,Palmeiras,palmeiras,Gabriel Jesus,gabriel_jesus,4,4,0,1T,Normal
5426,2016,6,Sao Paulo,sao_paulo,Ytalo José dos Santos,ytalo_jose_dos_santos,23,23,0,1T,Normal
5427,2016,7,America-MG,america_mg,Adalberto dos Santos Rodrigues,adalberto_dos_santos_rodrigues,20,20,0,1T,Normal
5427,2016,7,Internacional,internacional,Aylon,aylon,3,3,0,1T,Normal
5427,2016,7,Internacional,internacional,Aylon,aylon,6,6,0,1T,Normal
5427,2016,7,Internacional,internacional,Ernando Rodrigues Lopes,ernando_rodrigues_lopes,73,73,0,2T,Normal
5428,2016,7,Ponte Preta,ponte_preta,Felipe Azevedo,felipe_azevedo,48,45,3,1T,Normal
5428,2016,7,Ponte Preta,ponte_preta,William Pottker,william_pottker,90,90,0,2T,Normal
5428,2016,7,Chapecoense,chapecoense,Arthur Brasiliano Maia,arthur_brasiliano_maia,79,79,0,2T,Normal
5429,2016,7,Fluminense,fluminense,Marcos Júnior,marcos_junior,75,75,0,2T,Normal
5429,2016,7,Gremio,gremio,Marcelo Hermes,marcelo_hermes,41,41,0,1T,Normal
5430,2016,7,Athletico-PR,athletico_pr,Hernani Azevedo Junior,hernani_azevedo_junior,88,88,0,2T,Normal
5430,2016,7,Sao Paulo,sao_paulo,Maicon Pereira Roque,maicon_pereira_roque,41,41,0,1T,Normal
5430,2016,7,Athletico-PR,athletico_pr,Otávio Henrique Santos,otavio_henrique_santos,66,66,0,2T,Normal
5432,2016,7,Botafogo-RJ,botafogo_rj,Luiz Ricardo Alves,luiz_ricardo_alves,52,52,0,2T,Normal
5432,2016,7,Vitoria,vitoria,Victor Ramos,victor_ramos,92,90,2,2T,Normal
5431,2016,7,Sport,sport,Diego Souza,diego_souza,25,25,0,1T,Normal
5431,2016,7,Coritiba,coritiba,Ruy Franco de Almeida Junior,ruy_franco_de_almeida_junior,37,37,0,1T,Normal
5431,2016,7,Sport,sport,Diego Souza,diego_souza,52,52,0,2T,Normal
5431,2016,7,Coritiba,coritiba,Kléber,kleber,48,48,0,2T,Normal
5431,2016,7,Coritiba,coritiba,Luccas Claro,luccas_claro,70,70,0,2T,Normal
5433,2016,7,Atletico-MG,atletico_mg,Rafael de Souza Pereira,rafael_de_souza_pereira,14,14,0,1T,Normal
5433,2016,7,Cruzeiro,cruzeiro,Bruno Rodrigo,bruno_rodrigo,62,62,0,2T,Normal
5433,2016,7,Atletico-MG,atletico_mg,Fred,fred,56,56,0,2T,Normal
5433,2016,7,Cruzeiro,cruzeiro,Alisson Euler de Freitas Castro,alisson_euler_de_freitas_castro,19,19,0,1T,Normal
5433,2016,7,Cruzeiro,cruzeiro,Duvier Riascos,duvier_riascos,49,49,0,2T,Normal
5434,2016,7,Palmeiras,palmeiras,Cleiton Xavier,cleiton_xavier,48,48,0,2T,Normal
5435,2016,7,Figueirense,figueirense,Rafael Moura,rafael_moura,42,42,0,1T,Normal
5436,2016,7,Santos,santos,Joel Tagueu,joel_tagueu,65,65,0,2T,Normal
5436,2016,7,Santos,santos,José Carlos Cracco Neto,jose_carlos_cracco_neto,45,45,0,1T,Normal
5439,2016,8,Ponte Preta,ponte_preta,Fábio Ferreira,fabio_ferreira,3,3,0,1T,Normal
5439,2016,8,Athletico-PR,athletico_pr,Walter Henrique da Silva,walter_henrique_da_silva,93,90,3,2T,Normal
5439,2016,8,Ponte Preta,ponte_preta,Reinaldo Manoel da Silva,reinaldo_manoel_da_silva,62,62,0,2T,Normal
5439,2016,8,Ponte Preta,ponte_preta,Jeferson,jeferson,69,69,0,2T,Normal
5439,2016,8,Athletico-PR,athletico_pr,Paulo André,paulo_andre,11,11,0,1T,Normal
5438,2016,8,Chapecoense,chapecoense,Thiego,thiego,81,81,0,2T,Normal
5438,2016,8,Gremio,gremio,Pedro Geromel,pedro_geromel,3,3,0,1T,Normal
5438,2016,8,Chapecoense,chapecoense,Bruno Rangel,bruno_rangel,26,26,0,1T,Penalty
5438,2016,8,Gremio,gremio,Jailson Marques Siqueira,jailson_marques_siqueira,42,42,0,1T,Normal
5438,2016,8,Chapecoense,chapecoense,Thiego,thiego,18,18,0,1T,Normal
5438,2016,8,Gremio,gremio,Giuliano Victor de Paula,giuliano_victor_de_paula,83,83,0,2T,Normal
5437,2016,8,Sao Paulo,sao_paulo,Jonathan Calleri,jonathan_calleri,76,76,0,2T,Normal
5437,2016,8,Sao Paulo,sao_paulo,Diego Lugano,diego_lugano,86,86,0,2T,Normal
5442,2016,8,Botafogo-RJ,botafogo_rj,Luiz Ricardo Alves,luiz_ricardo_alves,32,32,0,1T,Normal
5442,2016,8,America-MG,america_mg,Bruno Sávio,bruno_savio,48,48,0,2T,Normal
5442,2016,8,Botafogo-RJ,botafogo_rj,Luiz Ricardo Alves,luiz_ricardo_alves,24,24,0,1T,Penalty
5442,2016,8,Botafogo-RJ,botafogo_rj,Luiz Ricardo Alves,luiz_ricardo_alves,39,39,0,1T,Penalty
5441,2016,8,Santa Cruz,santa_cruz,Wesley de Jesus Correia,wesley_de_jesus_correia,26,26,0,1T,Normal
5440,2016,8,Santos,santos,Gabriel Barbosa,gabriel_barbosa,66,66,0,2T,Normal
5440,2016,8,Santos,santos,Vitor Bueno,vitor_bueno,88,88,0,2T,Normal
5443,2016,8,Palmeiras,palmeiras,Róger Guedes,roger_guedes,7,7,0,1T,Normal
5443,2016,8,Palmeiras,palmeiras,Jonatan Cristaldo,jonatan_cristaldo,69,69,0,2T,Normal
5443,2016,8,Coritiba,coritiba,João Paulo Silva,joao_paulo_silva,20,20,0,1T,Normal
5443,2016,8,Coritiba,coritiba,Leandro,leandro,95,90,5,2T,Normal
5444,2016,8,Flamengo,flamengo,Réver,rever,43,43,0,1T,Normal
5445,2016,8,Internacional,internacional,Victor Vinícius Coelho Santos,victor_vinicius_coelho_santos,75,75,0,2T,Normal
5445,2016,8,Internacional,internacional,Eduardo Sasha,eduardo_sasha,35,35,0,1T,Normal
5446,2016,8,Fluminense,fluminense,Cícero Santos,cicero_santos,63,63,0,2T,Normal
5447,2016,9,Palmeiras,palmeiras,Jean Raphael Vanderlei Moreira,jean_raphael_vanderlei_moreira,47,45,2,1T,Normal
5447,2016,9,Santa Cruz,santa_cruz,Grafite,grafite,51,51,0,2T,Normal
5447,2016,9,Palmeiras,palmeiras,Eduardo Pereira Rodrigues,eduardo_pereira_rodrigues,29,29,0,1T,Normal
5447,2016,9,Palmeiras,palmeiras,Eduardo Pereira Rodrigues,eduardo_pereira_rodrigues,65,65,0,2T,Normal
5448,2016,9,Athletico-PR,athletico_pr,Paulo André,paulo_andre,88,88,0,2T,Normal
5449,2016,9,America-MG,america_mg,Borges,borges,58,58,0,2T,Normal
5449,2016,9,Coritiba,coritiba,Kléber,kleber,50,50,0,2T,Normal
5449,2016,9,America-MG,america_mg,Adalberto dos Santos Rodrigues,adalberto_dos_santos_rodrigues,55,55,0,2T,Normal
5451,2016,9,Atletico-MG,atletico_mg,Leandro Donizete,leandro_donizete,24,24,0,1T,Normal
5451,2016,9,Atletico-MG,atletico_mg,Juan Cazares,juan_cazares,28,28,0,1T,Normal
5451,2016,9,Atletico-MG,atletico_mg,Carlos Júnior,carlos_junior,85,85,0,2T,Normal
5450,2016,9,Chapecoense,chapecoense,Thiego,thiego,76,76,0,2T,Normal
5450,2016,9,Vitoria,vitoria,Mário Sérgio Santos Costa,mario_sergio_santos_costa,73,73,0,2T,Normal
5450,2016,9,Chapecoense,chapecoense,Sérgio Manoel Barbosa Santos,sergio_manoel_barbosa_santos,72,72,0,2T,Normal
5452,2016,9,Corinthians,corinthians,Bruno Henrique Corsini,bruno_henrique_corsini,24,24,0,1T,Normal
5452,2016,9,Corinthians,corinthians,Bruno Henrique Corsini,bruno_henrique_corsini,89,89,0,2T,Normal
5452,2016,9,Corinthians,corinthians,Marquinhos,marquinhos,52,52,0,2T,Normal
5452,2016,9,Botafogo-RJ,botafogo_rj,Leandrinho,leandrinho,28,28,0,1T,Normal
5455,2016,9,Sport,sport,Diego Souza,diego_souza,90,90,0,2T,Normal
5455,2016,9,Fluminense,fluminense,Magno Alves,magno_alves,85,85,0,2T,Normal
5455,2016,9,Sport,sport,Gabriel Xavier,gabriel_xavier,40,40,0,1T,Normal
5453,2016,9,Flamengo,flamengo,Willian Arão,willian_arao,59,59,0,2T,Normal
5453,2016,9,Sao Paulo,sao_paulo,Jonathan Calleri,jonathan_calleri,12,12,0,1T,Normal
5453,2016,9,Sao Paulo,sao_paulo,Jonathan Calleri,jonathan_calleri,51,51,0,2T,Normal
5453,2016,9,Flamengo,flamengo,Rodrigo Caio,rodrigo_caio,22,22,0,1T,Gol Contra
5454,2016,9,Figueirense,figueirense,Wéverton Almeida Santos,weverton_almeida_santos,73,73,0,2T,Normal
