partida_id,temporada,rodada,data,horario,clube_mandante,clube_mandante_slug,clube_visitante,clube_visitante_slug,gols_mandante,gols_visitante,total_gols,saldo_mandante,resultado,vencedor,arena,mandante_uf,visitante_uf,formacao_mandante,formacao_visitante,tecnico_mandante,tecnico_visitante,tem_bet_mandante,tipo_bet_mandante,marca_bet_mandante,exposure_clube_mandante,exposure_total_mandante,categoria_exp_mandante,tem_bet_visitante,tipo_bet_visitante,marca_bet_visitante,exposure_clube_visitante,exposure_total_visitante,categoria_exp_visitante,exposure_clube_partida,exposure_total_partida,ambos_patrocinados_bet,algum_patrocinado_bet,categoria_exposicao_partida
72,2003,6,2003-04-27,18:00,Vasco,vasco,Sao Caetano,sao_caetano,1,0,1,1,Vitoria Mandante,Vasco, São Januário,RJ,SP,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
73,2003,7,2003-05-03,16:00,Flamengo,flamengo,Vitoria,vitoria,2,1,3,1,Vitoria Mandante,Flamengo, Maracanã,RJ,BA,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
74,2003,7,2003-05-03,16:00,Bahia,bahia,Gremio,gremio,2,1,3,1,Vitoria Mandante,Bahia, Fonte Nova,BA,RS,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
75,2003,7,2003-05-03,18:00,Cruzeiro,cruzeiro,Athletico-PR,athletico_pr,5,2,7,3,Vitoria Mandante,Cruzeiro, Mineirão,MG,PR,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
76,2003,7,2003-05-04,16:00,Fortaleza,fortaleza,Corinthians,corinthians,1,2,3,-1,Vitoria Visitante,Corinthians, Castelão,CE,SP,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
77,2003,7,2003-05-04,16:00,Sao Paulo,sao_paulo,Figueirense,figueirense,3,2,5,1,Vitoria Mandante,Sao Paulo, Morumbi,SP,SC,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
78,2003,7,2003-05-04,16:00,Sao Caetano,sao_caetano,Paysandu,paysandu,2,0,2,2,Vitoria Mandante,Sao Caetano, Anacleto Campanella,SP,PA,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
79,2003,7,2003-05-04,16:00,Internacional,internacional,Goias,goias,2,1,3,1,Vitoria Mandante,Internacional, Beira Rio,RS,GO,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
80,2003,7,2003-05-04,16:00,Ponte Preta,ponte_preta,Atletico-MG,atletico_mg,2,1,3,1,Vitoria Mandante,Ponte Preta, Moisés Lucarelli,SP,MG,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
81,2003,7,2003-05-04,16:00,Juventude,juventude,Guarani,guarani,1,1,2,0,Empate,-, Alfredo Jaconi,RS,SP,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
82,2003,7,2003-05-04,16:00,Coritiba,coritiba,Parana,parana,2,1,3,1,Vitoria Mandante,Coritiba, Couto Pereira,PR,PR,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
83,2003,7,2003-05-04,18:00,Criciuma,criciuma,Santos,santos,1,3,4,-2,Vitoria Visitante,Santos, Heriberto Hulse,SC,SP,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
84,2003,7,2003-05-04,18:00,Fluminense,fluminense,Vasco,vasco,0,0,0,0,Empate,-, Maracanã,RJ,RJ,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
85,2003,8,2003-05-10,16:00,Goias,goias,Flamengo,flamengo,1,1,2,0,Empate,-, Serra Dourada,GO,RJ,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
86,2003,8,2003-05-10,16:00,Santos,santos,Cruzeiro,cruzeiro,0,2,2,-2,Vitoria Visitante,Cruzeiro, Vila Belmiro,SP,MG,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
87,2003,8,2003-05-10,16:00,Parana,parana,Ponte Preta,ponte_preta,3,2,5,1,Vitoria Mandante,Parana, Pinheirão,PR,SP,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
88,2003,8,2003-05-10,18:00,Corinthians,corinthians,Criciuma,criciuma,3,0,3,3,Vitoria Mandante,Corinthians, Pacaembu,SP,SC,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
89,2003,8,2003-05-11,16:00,Vasco,vasco,Bahia,bahia,1,1,2,0,Empate,-, São Januário,RJ,BA,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
90,2003,8,2003-05-11,16:00,Paysandu,paysandu,Fluminense,fluminense,2,2,4,0,Empate,-, Mangueirão,PA,RJ,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
91,2003,8,2003-05-11,16:00,Atletico-MG,atletico_mg,Sao Paulo,sao_paulo,2,2,4,0,Empate,-, Mineirão,MG,SP,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
92,2003,8,2003-05-11,16:00,Vitoria,vitoria,Fortaleza,fortaleza,2,1,3,1,Vitoria Mandante,Vitoria, Barradão,BA,CE,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
93,2003,8,2003-05-11,16:00,Guarani,guarani,Internacional,internacional,3,0,3,3,Vitoria Mandante,Guarani, Brinco de Ouro,SP,RS,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
94,2003,8,2003-05-11,16:00,Athletico-PR,athletico_pr,Juventude,juventude,2,0,2,2,Vitoria Mandante,Athletico-PR, Arena da Baixada,PR,RS,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
95,2003,8,2003-05-11,16:00,Figueirense,figueirense,Sao Caetano,sao_caetano,3,0,3,3,Vitoria Mandante,Figueirense, Orlando Scarpelli,SC,SP,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
96,2003,8,2003-05-11,18:00,Gremio,gremio,Coritiba,coritiba,1,0,1,1,Vitoria Mandante,Gremio, Olímpico,RS,PR,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
97,2003,9,2003-05-17,16:00,Fluminense,fluminense,Figueirense,figueirense,3,0,3,3,Vitoria Mandante,Fluminense, Maracanã,RJ,SC,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
98,2003,9,2003-05-17,16:00,Sao Caetano,sao_caetano,Atletico-MG,atletico_mg,2,0,2,2,Vitoria Mandante,Sao Caetano, Anacleto Campanella,SP,MG,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
99,2003,9,2003-05-17,18:00,Juventude,juventude,Santos,santos,1,1,2,0,Empate,-, Alfredo Jaconi,RS,SP,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
100,2003,9,2003-05-18,16:00,Bahia,bahia,Paysandu,paysandu,2,0,2,2,Vitoria Mandante,Bahia, Fonte Nova,BA,PA,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
101,2003,9,2003-05-18,16:00,Internacional,internacional,Athletico-PR,athletico_pr,1,1,2,0,Empate,-, Beira Rio,RS,PR,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
102,2003,9,2003-05-18,16:00,Coritiba,coritiba,Vasco,vasco,1,1,2,0,Empate,-, Couto Pereira,PR,RJ,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
103,2003,9,2003-05-18,16:00,Cruzeiro,cruzeiro,Corinthians,corinthians,1,1,2,0,Empate,-, Mineirão,MG,SP,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
104,2003,9,2003-05-18,16:00,Fortaleza,fortaleza,Goias,goias,1,0,1,1,Vitoria Mandante,Fortaleza, Castelão,CE,GO,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
105,2003,9,2003-05-18,16:00,Ponte Preta,ponte_preta,Gremio,gremio,2,1,3,1,Vitoria Mandante,Ponte Preta, Moisés Lucarelli,SP,RS,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
106,2003,9,2003-05-18,16:00,Criciuma,criciuma,Vitoria,vitoria,1,1,2,0,Empate,-, Heriberto Hulse,SC,BA,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
107,2003,9,2003-05-18,18:00,Flamengo,flamengo,Guarani,guarani,1,1,2,0,Empate,-, Maracanã,RJ,SP,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
108,2003,9,2003-05-18,18:00,Sao Paulo,sao_paulo,Parana,parana,2,0,2,2,Vitoria Mandante,Sao Paulo, Morumbi,SP,PR,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
109,2003,10,2003-05-24,16:00,Atletico-MG,atletico_mg,Fluminense,fluminense,3,0,3,3,Vitoria Mandante,Atletico-MG,  Independência,MG,RJ,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
110,2003,10,2003-05-24,16:00,Parana,parana,Sao Caetano,sao_caetano,1,1,2,0,Empate,-, Pinheirão,PR,SP,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
111,2003,10,2003-05-24,16:00,Corinthians,corinthians,Juventude,juventude,3,0,3,3,Vitoria Mandante,Corinthians, Pacaembu,SP,RS,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
112,2003,10,2003-05-24,18:00,Vasco,vasco,Ponte Preta,ponte_preta,1,0,1,1,Vitoria Mandante,Vasco, São Januário,RJ,SP,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
113,2003,10,2003-05-25,16:00,Athletico-PR,athletico_pr,Flamengo,flamengo,4,1,5,3,Vitoria Mandante,Athletico-PR, Arena da Baixada,PR,RJ,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
114,2003,10,2003-05-25,16:00,Paysandu,paysandu,Coritiba,coritiba,1,3,4,-2,Vitoria Visitante,Coritiba, Mangueirão,PA,PR,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
115,2003,10,2003-05-25,16:00,Goias,goias,Criciuma,criciuma,0,2,2,-2,Vitoria Visitante,Criciuma, Serra Dourada,GO,SC,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
116,2003,10,2003-05-25,16:00,Gremio,gremio,Sao Paulo,sao_paulo,1,2,3,-1,Vitoria Visitante,Sao Paulo, Olímpico,RS,SP,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
117,2003,10,2003-05-25,16:00,Guarani,guarani,Fortaleza,fortaleza,2,1,3,1,Vitoria Mandante,Guarani, Brinco de Ouro,SP,CE,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
118,2003,10,2003-05-25,16:00,Figueirense,figueirense,Bahia,bahia,1,0,1,1,Vitoria Mandante,Figueirense, Orlando Scarpelli,SC,BA,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
119,2003,10,2003-05-25,18:00,Vitoria,vitoria,Cruzeiro,cruzeiro,2,1,3,1,Vitoria Mandante,Vitoria, Barradão,BA,MG,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
120,2003,10,2003-05-25,18:00,Santos,santos,Internacional,internacional,2,1,3,1,Vitoria Mandante,Santos, Vila Belmiro,SP,RS,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
121,2003,11,2003-05-31,16:00,Fluminense,fluminense,Athletico-PR,athletico_pr,2,1,3,1,Vitoria Mandante,Fluminense,  Édson Passos,RJ,PR,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
122,2003,11,2003-05-31,16:00,Cruzeiro,cruzeiro,Criciuma,criciuma,2,0,2,2,Vitoria Mandante,Cruzeiro, Mineirão,MG,SC,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
123,2003,11,2003-05-31,16:00,Coritiba,coritiba,Guarani,guarani,3,2,5,1,Vitoria Mandante,Coritiba, Couto Pereira,PR,SP,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
124,2003,11,2003-05-31,16:00,Ponte Preta,ponte_preta,Sao Caetano,sao_caetano,0,0,0,0,Empate,-, Moisés Lucarelli,SP,SP,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
125,2003,11,2003-05-31,18:00,Internacional,internacional,Paysandu,paysandu,2,1,3,1,Vitoria Mandante,Internacional, Beira Rio,RS,PA,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
126,2003,11,2003-06-01,16:00,Parana,parana,Flamengo,flamengo,6,2,8,4,Vitoria Mandante,Parana, Pinheirão,PR,RJ,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
127,2003,11,2003-06-01,16:00,Bahia,bahia,Goias,goias,2,1,3,1,Vitoria Mandante,Bahia, Fonte Nova,BA,GO,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
128,2003,11,2003-06-01,16:00,Fortaleza,fortaleza,Juventude,juventude,3,1,4,2,Vitoria Mandante,Fortaleza, Castelão,CE,RS,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
129,2003,11,2003-06-01,16:00,Figueirense,figueirense,Gremio,gremio,2,1,3,1,Vitoria Mandante,Figueirense, Orlando Scarpelli,SC,RS,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
130,2003,11,2003-06-01,16:00,Santos,santos,Sao Paulo,sao_paulo,3,2,5,1,Vitoria Mandante,Santos, Vila Belmiro,SP,SP,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
131,2003,11,2003-06-01,18:00,Corinthians,corinthians,Vitoria,vitoria,4,0,4,4,Vitoria Mandante,Corinthians, Pacaembu,SP,BA,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
132,2003,11,2003-06-01,18:00,Vasco,vasco,Atletico-MG,atletico_mg,2,2,4,0,Empate,-, São Januário,RJ,MG,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
133,2003,12,2003-06-07,16:00,Vitoria,vitoria,Fluminense,fluminense,2,1,3,1,Vitoria Mandante,Vitoria, Barradão,BA,RJ,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
134,2003,12,2003-06-07,16:00,Guarani,guarani,Santos,santos,1,2,3,-1,Vitoria Visitante,Santos, Brinco de Ouro,SP,SP,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
135,2003,12,2003-06-07,16:00,Gremio,gremio,Fortaleza,fortaleza,3,1,4,2,Vitoria Mandante,Gremio, Olímpico,RS,CE,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
136,2003,12,2003-06-07,18:00,Atletico-MG,atletico_mg,Figueirense,figueirense,1,1,2,0,Empate,-,  Independência,MG,SC,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
137,2003,12,2003-06-08,16:00,Paysandu,paysandu,Parana,parana,3,0,3,3,Vitoria Mandante,Paysandu, Mangueirão,PA,PR,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
138,2003,12,2003-06-08,16:00,Juventude,juventude,Vasco,vasco,0,0,0,0,Empate,-, Alfredo Jaconi,RS,RJ,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
139,2003,12,2003-06-08,16:00,Athletico-PR,athletico_pr,Ponte Preta,ponte_preta,4,2,6,2,Vitoria Mandante,Athletico-PR, Arena da Baixada,PR,SP,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
140,2003,12,2003-06-08,16:00,Goias,goias,Coritiba,coritiba,1,2,3,-1,Vitoria Visitante,Coritiba, Serra Dourada,GO,PR,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
141,2003,12,2003-06-08,16:00,Sao Caetano,sao_caetano,Corinthians,corinthians,1,0,1,1,Vitoria Mandante,Sao Caetano, Anacleto Campanella,SP,SP,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
142,2003,12,2003-06-08,18:00,Criciuma,criciuma,Internacional,internacional,1,0,1,1,Vitoria Mandante,Criciuma, Heriberto Hulse,SC,RS,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
143,2003,12,2003-06-08,18:00,Sao Paulo,sao_paulo,Bahia,bahia,2,2,4,0,Empate,-, Morumbi,SP,BA,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
145,2003,13,2003-06-14,16:00,Fluminense,fluminense,Goias,goias,2,3,5,-1,Vitoria Visitante,Goias, Maracanã,RJ,GO,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
146,2003,13,2003-06-14,16:00,Ponte Preta,ponte_preta,Guarani,guarani,0,2,2,-2,Vitoria Visitante,Guarani, Moisés Lucarelli,SP,SP,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
147,2003,13,2003-06-14,18:00,Coritiba,coritiba,Athletico-PR,athletico_pr,2,0,2,2,Vitoria Mandante,Coritiba, Couto Pereira,PR,PR,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
148,2003,13,2003-06-15,16:00,Corinthians,corinthians,Sao Paulo,sao_paulo,1,2,3,-1,Vitoria Visitante,Sao Paulo, Morumbi,SP,SP,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
149,2003,13,2003-06-15,16:00,Fortaleza,fortaleza,Paysandu,paysandu,1,2,3,-1,Vitoria Visitante,Paysandu, Presidente Vargas,CE,PA,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
150,2003,13,2003-06-15,16:00,Parana,parana,Juventude,juventude,1,2,3,-1,Vitoria Visitante,Juventude, Pinheirão,PR,RS,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
151,2003,13,2003-06-15,16:00,Gremio,gremio,Internacional,internacional,0,0,0,0,Empate,-, Olímpico,RS,RS,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
152,2003,13,2003-06-15,16:00,Santos,santos,Sao Caetano,sao_caetano,0,1,1,-1,Vitoria Visitante,Sao Caetano, Vila Belmiro,SP,SP,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
153,2003,13,2003-06-15,16:00,Criciuma,criciuma,Figueirense,figueirense,1,0,1,1,Vitoria Mandante,Criciuma, Heriberto Hulse,SC,SC,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
154,2003,13,2003-06-15,16:00,Bahia,bahia,Vitoria,vitoria,2,1,3,1,Vitoria Mandante,Bahia, Fonte Nova,BA,BA,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
155,2003,13,2003-06-15,18:00,Vasco,vasco,Flamengo,flamengo,1,2,3,-1,Vitoria Visitante,Flamengo, Maracanã,RJ,RJ,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
156,2003,13,2003-06-15,18:00,Cruzeiro,cruzeiro,Atletico-MG,atletico_mg,0,0,0,0,Empate,-, Mineirão,MG,MG,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
157,2003,14,2003-06-19,16:00,Bahia,bahia,Coritiba,coritiba,2,2,4,0,Empate,-, Fonte Nova,BA,PR,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
158,2003,14,2003-06-21,16:00,Vasco,vasco,Criciuma,criciuma,2,0,2,2,Vitoria Mandante,Vasco, São Januário,RJ,SC,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
159,2003,14,2003-06-21,16:00,Atletico-MG,atletico_mg,Gremio,gremio,3,2,5,1,Vitoria Mandante,Atletico-MG, Mineirão,MG,RS,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
160,2003,14,2003-06-21,16:00,Internacional,internacional,Parana,parana,2,1,3,1,Vitoria Mandante,Internacional, Beira Rio,RS,PR,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
