partida_id,temporada,rodada,clube,clube_slug,cartao,atleta,atleta_slug,num_camisa,posicao,minuto_continuo,minuto_nominal,acrescimo,periodo
5579,2016,22,Santos,santos,Amarelo,Renato Dirnei Florêncio,renato_dirnei_florencio,8,Meio-campo,60,60,0,2T
5579,2016,22,Santos,santos,Amarelo,Jonathan Copete,jonathan_copete,36,Meio-campo,17,17,0,1T
5579,2016,22,Figueirense,figueirense,Amarelo,Wéverton Almeida Santos,weverton_almeida_santos,70,Meio-campo,24,24,0,1T
5578,2016,22,Cruzeiro,cruzeiro,Amarelo,Ariel Cabral,ariel_cabral,5,Meio-campo,57,57,0,2T
5578,2016,22,Santa Cruz,santa_cruz,Amarelo,Keno,keno,11,Meio-campo,92,90,2,2T
5578,2016,22,Santa Cruz,santa_cruz,Amarelo,Wanderley de Jesus Sousa,wanderley_de_jesus_sousa,8,Meio-campo,8,8,0,1T
5578,2016,22,Cruzeiro,cruzeiro,Amarelo,Rafael Sóbis,rafael_sobis,7,Meio-campo,90,90,0,2T
5578,2016,22,Cruzeiro,cruzeiro,Amarelo,Lucas Romero,lucas_romero,29,Meio-campo,40,40,0,1T
5578,2016,22,Santa Cruz,santa_cruz,Amarelo,Uillian Correia,uillian_correia,5,Meio-campo,44,44,0,1T
5580,2016,22,Gremio,gremio,Amarelo,Walter Kannemann,walter_kannemann,4,Zagueiro,88,88,0,2T
5580,2016,22,Gremio,gremio,Amarelo,Walace,walace,5,Meio-campo,61,61,0,2T
5580,2016,22,Atletico-MG,atletico_mg,Amarelo,Rafael de Souza Pereira,rafael_de_souza_pereira,5,Meio-campo,63,63,0,2T
5580,2016,22,Atletico-MG,atletico_mg,Amarelo,Leonardo Silva,leonardo_silva,3,Zagueiro,31,31,0,1T
5580,2016,22,Gremio,gremio,Amarelo,Miller Bolaños,miller_bolanos,23,Atacante,68,68,0,2T
5580,2016,22,Gremio,gremio,Amarelo,Wallace Reis da Silva,wallace_reis_da_silva,14,Zagueiro,9,9,0,1T
5580,2016,22,Atletico-MG,atletico_mg,Amarelo,Fred,fred,99,Atacante,35,35,0,1T
5580,2016,22,Atletico-MG,atletico_mg,Amarelo,Lucas Cândido,lucas_candido,18,Meio-campo,14,14,0,1T
5581,2016,22,Fluminense,fluminense,Amarelo,Danilinho,danilinho,21,Nao Informada,93,90,3,2T
5581,2016,22,Fluminense,fluminense,Amarelo,Marquinho,marquinho,77,Nao Informada,82,82,0,2T
5581,2016,22,Fluminense,fluminense,Amarelo,Cícero Santos,cicero_santos,7,Meio-campo,51,51,0,2T
5581,2016,22,Fluminense,fluminense,Amarelo,Douglas Augusto Soares Gomes,douglas_augusto_soares_gomes,27,Meio-campo,7,7,0,1T
5581,2016,22,Palmeiras,palmeiras,Amarelo,Eduardo Pereira Rodrigues,eduardo_pereira_rodrigues,7,Atacante,58,58,0,2T
5581,2016,22,Palmeiras,palmeiras,Amarelo,Yerry Mina,yerry_mina,26,Zagueiro,43,43,0,1T
5581,2016,22,Fluminense,fluminense,Amarelo,Gum,gum,3,Zagueiro,85,85,0,2T
5581,2016,22,Fluminense,fluminense,Amarelo,Marcos Júnior,marcos_junior,35,Meio-campo,80,80,0,2T
5581,2016,22,Fluminense,fluminense,Amarelo,Wellington Alves da Silva,wellington_alves_da_silva,11,Meio-campo,37,37,0,1T
5581,2016,22,Palmeiras,palmeiras,Amarelo,Arouca,arouca,5,Nao Informada,83,83,0,2T
5581,2016,22,Palmeiras,palmeiras,Amarelo,Vitor Hugo Franchescoli de Souza,vitor_hugo_franchescoli_de_souza,4,Zagueiro,49,49,0,2T
5581,2016,22,Palmeiras,palmeiras,Amarelo,Gabriel Jesus,gabriel_jesus,33,Atacante,15,15,0,1T
5583,2016,22,Sao Paulo,sao_paulo,Amarelo,Eugenio Mena,eugenio_mena,21,Zagueiro,82,82,0,2T
5583,2016,22,Coritiba,coritiba,Amarelo,Edinho,edinho,33,Meio-campo,43,43,0,1T
5583,2016,22,Sao Paulo,sao_paulo,Amarelo,Julio Buffarini,julio_buffarini,18,Zagueiro,20,20,0,1T
5582,2016,22,Chapecoense,chapecoense,Amarelo,Rafael Lima,rafael_lima,3,Nao Informada,53,53,0,2T
5582,2016,22,Chapecoense,chapecoense,Amarelo,Guilherme Gimenez de Souza,guilherme_gimenez_de_souza,2,Zagueiro,70,70,0,2T
5582,2016,22,Chapecoense,chapecoense,Amarelo,Alejandro Martinuccio,alejandro_martinuccio,87,Meio-campo,10,10,0,1T
5582,2016,22,Chapecoense,chapecoense,Amarelo,Josimar,josimar,5,Meio-campo,68,68,0,2T
5584,2016,22,Sport,sport,Amarelo,Vinícius Vasconcelos Araújo,vinicius_vasconcelos_araujo,9,Nao Informada,81,81,0,2T
5584,2016,22,Sport,sport,Amarelo,Paulo Roberto da Silva,paulo_roberto_da_silva,28,Meio-campo,8,8,0,1T
5584,2016,22,Internacional,internacional,Amarelo,Fernando Paixão da Silva,fernando_paixao_da_silva,5,Nao Informada,89,89,0,2T
5584,2016,22,Internacional,internacional,Amarelo,William de Asevedo Furtado,william_de_asevedo_furtado,2,Meio-campo,33,33,0,1T
5584,2016,22,Sport,sport,Amarelo,Apodi,apodi,32,Nao Informada,94,90,4,2T
5584,2016,22,Sport,sport,Amarelo,Matheus Ferraz Pereira,matheus_ferraz_pereira,16,Zagueiro,56,56,0,2T
5584,2016,22,Internacional,internacional,Amarelo,Ariel Nahuelpán,ariel_nahuelpan,37,Nao Informada,91,90,1,2T
5584,2016,22,Internacional,internacional,Amarelo,Rodrigo Dourado,rodrigo_dourado,13,Meio-campo,49,49,0,2T
5584,2016,22,Internacional,internacional,Amarelo,Fabinho,fabinho,17,Meio-campo,15,15,0,1T
5585,2016,22,Vitoria,vitoria,Amarelo,Kieza,kieza,9,Meio-campo,84,84,0,2T
5585,2016,22,Vitoria,vitoria,Amarelo,Vander Luiz Silva Souza,vander_luiz_silva_souza,17,Meio-campo,43,43,0,1T
5585,2016,22,America-MG,america_mg,Amarelo,Alison Wágner Lira Ferreira,alison_wagner_lira_ferreira,3,Zagueiro,88,88,0,2T
5585,2016,22,America-MG,america_mg,Amarelo,Jonas Jessué da Silva Júnior,jonas_jessue_da_silva_junior,2,Zagueiro,84,84,0,2T
5585,2016,22,Vitoria,vitoria,Amarelo,Marcelo Machado dos Santos,marcelo_machado_dos_santos,29,Meio-campo,57,57,0,2T
5585,2016,22,America-MG,america_mg,Amarelo,Gilson Gomes do Nascimento,gilson_gomes_do_nascimento,11,Zagueiro,91,90,1,2T
5585,2016,22,America-MG,america_mg,Amarelo,Pablo de Barros,pablo_de_barros,22,Meio-campo,88,88,0,2T
5585,2016,22,America-MG,america_mg,Amarelo,Osman,osman,7,Meio-campo,83,83,0,2T
5586,2016,22,Athletico-PR,athletico_pr,Amarelo,Hernani Azevedo Junior,hernani_azevedo_junior,23,Meio-campo,68,68,0,2T
5586,2016,22,Athletico-PR,athletico_pr,Amarelo,Thiago Heleno,thiago_heleno,44,Zagueiro,19,19,0,1T
5586,2016,22,Botafogo-RJ,botafogo_rj,Amarelo,Diogo Barbosa,diogo_barbosa,6,Zagueiro,28,28,0,1T
5586,2016,22,Athletico-PR,athletico_pr,Amarelo,Lucas Fernandes,lucas_fernandes,77,Meio-campo,27,27,0,1T
5586,2016,22,Botafogo-RJ,botafogo_rj,Amarelo,Leandrinho,leandrinho,17,Nao Informada,85,85,0,2T
5546,2016,18,Fluminense,fluminense,Amarelo,Renato de Araújo Chaves Júnior,renato_de_araujo_chaves_junior,31,Zagueiro,21,21,0,1T
5546,2016,18,Figueirense,figueirense,Amarelo,Carlos Alberto Gomes de Jesus,carlos_alberto_gomes_de_jesus,19,Meio-campo,49,49,0,2T
5546,2016,18,Figueirense,figueirense,Amarelo,Bruno Alves,bruno_alves,59,Zagueiro,1,1,0,1T
5546,2016,18,Fluminense,fluminense,Amarelo,Wellington do Nascimento Silva,wellington_do_nascimento_silva,25,Zagueiro,70,70,0,2T
5546,2016,18,Fluminense,fluminense,Amarelo,Lucas Pierre Santos Oliveira,lucas_pierre_santos_oliveira,5,Meio-campo,11,11,0,1T
5546,2016,18,Figueirense,figueirense,Amarelo,Jackson Caucaia,jackson_caucaia,17,Meio-campo,35,35,0,1T
5556,2016,19,Botafogo-RJ,botafogo_rj,Amarelo,Joel Carli,joel_carli,3,Zagueiro,63,63,0,2T
5556,2016,19,Gremio,gremio,Amarelo,Edílson Mendes Guimarães,edilson_mendes_guimaraes,33,Zagueiro,76,76,0,2T
5556,2016,19,Gremio,gremio,Amarelo,Luan Guilherme de Jesus Vieira,luan_guilherme_de_jesus_vieira,7,Atacante,39,39,0,1T
5556,2016,19,Botafogo-RJ,botafogo_rj,Amarelo,Airton Ribeiro Santos,airton_ribeiro_santos,5,Meio-campo,74,74,0,2T
5556,2016,19,Botafogo-RJ,botafogo_rj,Amarelo,Emerson Santos,emerson_santos,2,Zagueiro,43,43,0,1T
5556,2016,19,Gremio,gremio,Amarelo,Ramiro Moschen Benetti,ramiro_moschen_benetti,17,Nao Informada,74,74,0,2T
5556,2016,19,Gremio,gremio,Amarelo,Maicon,maicon,19,Meio-campo,31,31,0,1T
5587,2016,23,Santa Cruz,santa_cruz,Vermelho,Luan Peres Petroni,luan_peres_petroni,3,Zagueiro,60,60,0,2T
5587,2016,23,Santa Cruz,santa_cruz,Amarelo,Danilo Pires,danilo_pires,17,Nao Informada,85,85,0,2T
5587,2016,23,Chapecoense,chapecoense,Amarelo,Josimar,josimar,5,Meio-campo,88,88,0,2T
5587,2016,23,Chapecoense,chapecoense,Amarelo,Arthur Brasiliano Maia,arthur_brasiliano_maia,50,Meio-campo,24,24,0,1T
5587,2016,23,Santa Cruz,santa_cruz,Amarelo,Wellington da Silva Pinto,wellington_da_silva_pinto,13,Nao Informada,87,87,0,2T
5587,2016,23,Santa Cruz,santa_cruz,Amarelo,Luan Peres Petroni,luan_peres_petroni,3,Zagueiro,42,42,0,1T
5587,2016,23,Chapecoense,chapecoense,Amarelo,Ananias Elói Castro Monteiro,ananias_eloi_castro_monteiro,11,Nao Informada,78,78,0,2T
5589,2016,23,Botafogo-RJ,botafogo_rj,Amarelo,Sidão,sidao,1,Goleiro,93,90,3,2T
5589,2016,23,Botafogo-RJ,botafogo_rj,Amarelo,Victor Luis,victor_luis,15,Nao Informada,75,75,0,2T
5589,2016,23,Botafogo-RJ,botafogo_rj,Amarelo,Joel Carli,joel_carli,3,Zagueiro,40,40,0,1T
5589,2016,23,Fluminense,fluminense,Amarelo,Edson Felipe da Cruz,edson_felipe_da_cruz,8,Meio-campo,15,15,0,1T
5589,2016,23,Botafogo-RJ,botafogo_rj,Amarelo,Diego,diego,4,Zagueiro,79,79,0,2T
5589,2016,23,Botafogo-RJ,botafogo_rj,Amarelo,Bruno César Pereira da Silva,bruno_cesar_pereira_da_silva,8,Meio-campo,52,52,0,2T
5589,2016,23,Fluminense,fluminense,Amarelo,Lucas Pierre Santos Oliveira,lucas_pierre_santos_oliveira,5,Meio-campo,53,53,0,2T
5588,2016,23,Athletico-PR,athletico_pr,Amarelo,Luan Michel Louzã,luan_michel_louza,9,Meio-campo,47,45,2,1T
5588,2016,23,Figueirense,figueirense,Amarelo,Wéverton Almeida Santos,weverton_almeida_santos,70,Meio-campo,68,68,0,2T
5588,2016,23,Athletico-PR,athletico_pr,Amarelo,Paulo André,paulo_andre,13,Zagueiro,7,7,0,1T
5590,2016,23,Atletico-MG,atletico_mg,Amarelo,Edcarlos,edcarlos,15,Zagueiro,78,78,0,2T
5590,2016,23,Vitoria,vitoria,Amarelo,Alípio,alipio,20,Nao Informada,66,66,0,2T
5590,2016,23,Vitoria,vitoria,Amarelo,Fernando Miguel Kaufmann,fernando_miguel_kaufmann,1,Goleiro,40,40,0,1T
5590,2016,23,Atletico-MG,atletico_mg,Amarelo,Clayton da Silveira da Silva,clayton_da_silveira_da_silva,23,Nao Informada,93,90,3,2T
5590,2016,23,Vitoria,vitoria,Amarelo,Ramon Menezes Roma,ramon_menezes_roma,4,Zagueiro,75,75,0,2T
5590,2016,23,Vitoria,vitoria,Amarelo,Diogo Mateus,diogo_mateus,2,Zagueiro,65,65,0,2T
5590,2016,23,Vitoria,vitoria,Amarelo,Marcelo Machado dos Santos,marcelo_machado_dos_santos,29,Meio-campo,38,38,0,1T
5591,2016,23,Palmeiras,palmeiras,Amarelo,Jean Raphael Vanderlei Moreira,jean_raphael_vanderlei_moreira,17,Zagueiro,85,85,0,2T
5591,2016,23,Palmeiras,palmeiras,Amarelo,Gabriel Girotto Franco,gabriel_girotto_franco,18,Meio-campo,49,45,4,1T
5591,2016,23,Sao Paulo,sao_paulo,Amarelo,Eugenio Mena,eugenio_mena,21,Nao Informada,84,84,0,2T
5591,2016,23,Palmeiras,palmeiras,Amarelo,Yerry Mina,yerry_mina,26,Zagueiro,53,53,0,2T
5591,2016,23,Sao Paulo,sao_paulo,Amarelo,Lyanco,lyanco,19,Nao Informada,91,90,1,2T
5591,2016,23,Sao Paulo,sao_paulo,Amarelo,Andrés Chávez,andres_chavez,9,Atacante,49,49,0,2T
5593,2016,23,Coritiba,coritiba,Amarelo,João Paulo Silva,joao_paulo_silva,31,Meio-campo,69,69,0,2T
5593,2016,23,Coritiba,coritiba,Amarelo,Iago Dias,iago_dias,7,Meio-campo,23,23,0,1T
5593,2016,23,Coritiba,coritiba,Amarelo,Neto Berola,neto_berola,9,Meio-campo,32,32,0,1T
5592,2016,23,Flamengo,flamengo,Amarelo,Leandro Damião,leandro_damiao,18,Atacante,92,90,2,2T
5592,2016,23,Ponte Preta,ponte_preta,Amarelo,Reinaldo Manoel da Silva,reinaldo_manoel_da_silva,6,Zagueiro,42,42,0,1T
5592,2016,23,Ponte Preta,ponte_preta,Amarelo,Thiago Galhardo,thiago_galhardo,10,Meio-campo,66,66,0,2T
5592,2016,23,Ponte Preta,ponte_preta,Amarelo,Clayson Henrique da Silva Vieira,clayson_henrique_da_silva_vieira,50,Meio-campo,5,5,0,1T
5594,2016,23,Corinthians,corinthians,Amarelo,Vilson Xavier de Menezes Júnior,vilson_xavier_de_menezes_junior,15,Zagueiro,14,14,0,1T
5594,2016,23,Sport,sport,Amarelo,Durval,durval,4,Zagueiro,35,35,0,1T
5594,2016,23,Corinthians,corinthians,Amarelo,Yago Fernando da Silva,yago_fernando_da_silva,3,Zagueiro,77,77,0,2T
5594,2016,23,Sport,sport,Amarelo,Gabriel Xavier,gabriel_xavier,10,Meio-campo,58,58,0,2T
5595,2016,23,Cruzeiro,cruzeiro,Amarelo,Bruno Rodrigo,bruno_rodrigo,4,Zagueiro,51,51,0,2T
5595,2016,23,America-MG,america_mg,Amarelo,Jonas Jessué da Silva Júnior,jonas_jessue_da_silva_junior,2,Zagueiro,53,53,0,2T
5595,2016,23,Cruzeiro,cruzeiro,Amarelo,Ramón Ábila,ramon_abila,50,Atacante,45,45,0,1T
5596,2016,23,Internacional,internacional,Amarelo,Luis Manuel Seijas,luis_manuel_seijas,23,Meio-campo,92,90,2,2T
5596,2016,23,Internacional,internacional,Amarelo,Fabinho,fabinho,17,Meio-campo,60,60,0,2T
5596,2016,23,Santos,santos,Amarelo,Gustavo Henrique Vernes,gustavo_henrique_vernes,6,Zagueiro,46,45,1,1T
5596,2016,23,Santos,santos,Amarelo,Victor Ferraz,victor_ferraz,4,Zagueiro,26,26,0,1T
5596,2016,23,Santos,santos,Vermelho,Lucas Rafael Araújo Lima,lucas_rafael_araujo_lima,10,Meio-campo,45,45,0,1T
5596,2016,23,Internacional,internacional,Amarelo,Eduardo Henrique,eduardo_henrique,27,Nao Informada,89,89,0,2T
5596,2016,23,Internacional,internacional,Amarelo,Anselmo de Moraes,anselmo_de_moraes,21,Meio-campo,18,18,0,1T
5596,2016,23,Santos,santos,Amarelo,Ricardo Oliveira,ricardo_oliveira,9,Atacante,30,30,0,1T
5596,2016,23,Santos,santos,Amarelo,Lucas Rafael Araújo Lima,lucas_rafael_araujo_lima,10,Meio-campo,19,19,0,1T
5597,2016,24,Vitoria,vitoria,Vermelho,Diego Renan,diego_renan,26,Zagueiro,73,73,0,2T
5597,2016,24,Vitoria,vitoria,Amarelo,Sherman Cárdenas,sherman_cardenas,10,Meio-campo,63,63,0,2T
5597,2016,24,Flamengo,flamengo,Amarelo,Rafael Vaz,rafael_vaz,33,Zagueiro,93,90,3,2T
5597,2016,24,Vitoria,vitoria,Amarelo,Diego Renan,diego_renan,26,Zagueiro,57,57,0,2T
5599,2016,24,Sao Paulo,sao_paulo,Amarelo,Kelvin Mateus de Oliveira,kelvin_mateus_de_oliveira,30,Meio-campo,59,59,0,2T
5599,2016,24,Figueirense,figueirense,Amarelo,Jefferson Nogueira,jefferson_nogueira,15,Meio-campo,60,60,0,2T
5599,2016,24,Sao Paulo,sao_paulo,Amarelo,Thiago Henrique Mendes Ribeiro,thiago_henrique_mendes_ribeiro,23,Meio-campo,11,11,0,1T
5599,2016,24,Figueirense,figueirense,Amarelo,Dodô,dodo,7,Meio-campo,9,9,0,1T
5598,2016,24,Chapecoense,chapecoense,Amarelo,Thiego,thiego,27,Zagueiro,26,26,0,1T
5598,2016,24,Coritiba,coritiba,Amarelo,Juan Maldonado Jaimez Júnior,juan_maldonado_jaimez_junior,55,Zagueiro,66,66,0,2T
5598,2016,24,Chapecoense,chapecoense,Amarelo,José Gildeixon Clemente de Paiva,jose_gildeixon_clemente_de_paiva,8,Meio-campo,41,41,0,1T
5598,2016,24,Coritiba,coritiba,Amarelo,Alan Santos da Silva,alan_santos_da_silva,5,Meio-campo,82,82,0,2T
5598,2016,24,Coritiba,coritiba,Amarelo,Evandro da Silva,evandro_da_silva,17,Nao Informada,53,53,0,2T
5600,2016,24,Cruzeiro,cruzeiro,Amarelo,Lucas Romero,lucas_romero,29,Nao Informada,92,90,2,2T
5600,2016,24,Cruzeiro,cruzeiro,Amarelo,Giorgian De Arrascaeta,giorgian_de_arrascaeta,10,Meio-campo,74,74,0,2T
5600,2016,24,Botafogo-RJ,botafogo_rj,Amarelo,Joel Carli,joel_carli,3,Zagueiro,37,37,0,1T
5600,2016,24,Cruzeiro,cruzeiro,Amarelo,Willian Gomes de Siqueira,willian_gomes_de_siqueira,9,Nao Informada,88,88,0,2T
5600,2016,24,Cruzeiro,cruzeiro,Amarelo,Ramón Ábila,ramon_abila,50,Atacante,41,41,0,1T
5600,2016,24,Botafogo-RJ,botafogo_rj,Amarelo,Bruno César Pereira da Silva,bruno_cesar_pereira_da_silva,8,Meio-campo,9,9,0,1T
5602,2016,24,Internacional,internacional,Amarelo,Aylon,aylon,18,Atacante,48,48,0,2T
5602,2016,24,Internacional,internacional,Amarelo,Artur,artur,15,Zagueiro,77,77,0,2T
5601,2016,24,Santa Cruz,santa_cruz,Vermelho,Wanderley de Jesus Sousa,wanderley_de_jesus_sousa,8,Meio-campo,86,86,0,2T
5601,2016,24,Sport,sport,Amarelo,Apodi,apodi,32,Nao Informada,85,85,0,2T
5601,2016,24,Santa Cruz,santa_cruz,Amarelo,Wanderley de Jesus Sousa,wanderley_de_jesus_sousa,8,Meio-campo,67,67,0,2T
5601,2016,24,Sport,sport,Vermelho,Diego Souza,diego_souza,87,Meio-campo,86,86,0,2T
5601,2016,24,Sport,sport,Amarelo,Luis Carlos Ruiz,luis_carlos_ruiz,18,Atacante,55,55,0,2T
5603,2016,24,Santos,santos,Amarelo,Jonathan Copete,jonathan_copete,36,Meio-campo,30,30,0,1T
5603,2016,24,Santos,santos,Amarelo,Emiliano Vecchio,emiliano_vecchio,20,Nao Informada,88,88,0,2T
5603,2016,24,Corinthians,corinthians,Amarelo,Fagner,fagner,23,Zagueiro,27,27,0,1T
5605,2016,24,Gremio,gremio,Amarelo,Douglas dos Santos,douglas_dos_santos,10,Meio-campo,55,55,0,2T
5605,2016,24,Gremio,gremio,Amarelo,Edílson Mendes Guimarães,edilson_mendes_guimaraes,33,Zagueiro,37,37,0,1T
5605,2016,24,Palmeiras,palmeiras,Amarelo,Gabriel Girotto Franco,gabriel_girotto_franco,18,Zagueiro,85,85,0,2T
5605,2016,24,Gremio,gremio,Amarelo,Walace,walace,5,Meio-campo,61,61,0,2T
5605,2016,24,Gremio,gremio,Amarelo,Walter Kannemann,walter_kannemann,4,Zagueiro,52,52,0,2T
5605,2016,24,Palmeiras,palmeiras,Amarelo,Jailson,jailson,49,Goleiro,94,90,4,2T
5605,2016,24,Palmeiras,palmeiras,Amarelo,Edu Dracena,edu_dracena,3,Zagueiro,62,62,0,2T
5604,2016,24,Ponte Preta,ponte_preta,Amarelo,João Vitor Lima Gomes,joao_vitor_lima_gomes,5,Meio-campo,85,85,0,2T
5604,2016,24,America-MG,america_mg,Amarelo,Ernandes Dias Luz,ernandes_dias_luz,19,Nao Informada,92,90,2,2T
5604,2016,24,Ponte Preta,ponte_preta,Amarelo,Ravanelli Ferreira dos Santos,ravanelli_ferreira_dos_santos,20,Nao Informada,73,73,0,2T
5606,2016,24,Fluminense,fluminense,Amarelo,Wellington Alves da Silva,wellington_alves_da_silva,11,Meio-campo,46,45,1,1T
5606,2016,24,Atletico-MG,atletico_mg,Amarelo,Edcarlos,edcarlos,15,Zagueiro,75,75,0,2T
5606,2016,24,Atletico-MG,atletico_mg,Amarelo,Lucas Pratto,lucas_pratto,9,Atacante,31,31,0,1T
5606,2016,24,Atletico-MG,atletico_mg,Amarelo,Carlos César Neves,carlos_cesar_neves,19,Zagueiro,93,90,3,2T
5606,2016,24,Atletico-MG,atletico_mg,Amarelo,Rómulo Otero,romulo_otero,80,Nao Informada,65,65,0,2T
5607,2016,25,Botafogo-RJ,botafogo_rj,Amarelo,Bruno César Pereira da Silva,bruno_cesar_pereira_da_silva,8,Meio-campo,47,45,2,1T
5607,2016,25,Botafogo-RJ,botafogo_rj,Amarelo,Rodrigo Pimpão,rodrigo_pimpao,18,Nao Informada,80,80,0,2T
5607,2016,25,Santos,santos,Amarelo,Jean Mota Oliveira de Souza,jean_mota_oliveira_de_souza,39,Meio-campo,36,36,0,1T
5608,2016,25,America-MG,america_mg,Amarelo,Osman,osman,7,Meio-campo,82,82,0,2T
5608,2016,25,America-MG,america_mg,Vermelho,Pablo de Barros,pablo_de_barros,22,Meio-campo,71,71,0,2T
5608,2016,25,America-MG,america_mg,Amarelo,Pablo de Barros,pablo_de_barros,22,Meio-campo,67,67,0,2T
5610,2016,25,Santa Cruz,santa_cruz,Amarelo,João Paulo,joao_paulo,10,Meio-campo,84,84,0,2T
5610,2016,25,Athletico-PR,athletico_pr,Amarelo,Pablo Felipe Teixeira,pablo_felipe_teixeira,92,Atacante,80,80,0,2T
5610,2016,25,Athletico-PR,athletico_pr,Amarelo,Luan Michel Louzã,luan_michel_louza,9,Meio-campo,43,43,0,1T
5610,2016,25,Santa Cruz,santa_cruz,Amarelo,Bruno Eduardo Moraes,bruno_eduardo_moraes,9,Atacante,92,90,2,2T
5610,2016,25,Santa Cruz,santa_cruz,Amarelo,Uillian Correia,uillian_correia,5,Meio-campo,35,35,0,1T
5610,2016,25,Athletico-PR,athletico_pr,Amarelo,André Lima,andre_lima,99,Nao Informada,71,71,0,2T
5610,2016,25,Athletico-PR,athletico_pr,Amarelo,Leonardo Moreira Morais,leonardo_moreira_morais,33,Zagueiro,42,42,0,1T
5609,2016,25,Ponte Preta,ponte_preta,Amarelo,Matheus Jesus,matheus_jesus,8,Meio-campo,84,84,0,2T
5609,2016,25,Gremio,gremio,Amarelo,Marcelo Oliveira Ferreira,marcelo_oliveira_ferreira,26,Zagueiro,25,25,0,1T
5609,2016,25,Ponte Preta,ponte_preta,Amarelo,Douglas Grolli,douglas_grolli,3,Zagueiro,30,30,0,1T
5611,2016,25,Coritiba,coritiba,Vermelho,João Paulo Silva,joao_paulo_silva,31,Meio-campo,81,81,0,2T
5611,2016,25,Coritiba,coritiba,Amarelo,Nery Bareiro,nery_bareiro,29,Zagueiro,92,90,2,2T
5611,2016,25,Coritiba,coritiba,Amarelo,Alan Santos da Silva,alan_santos_da_silva,5,Meio-campo,44,44,0,1T
5611,2016,25,Coritiba,coritiba,Amarelo,João Paulo Silva,joao_paulo_silva,31,Meio-campo,45,45,0,1T
5611,2016,25,Corinthians,corinthians,Amarelo,Fagner,fagner,23,Zagueiro,27,27,0,1T
5612,2016,25,Palmeiras,palmeiras,Amarelo,Gabriel Jesus,gabriel_jesus,33,Atacante,69,69,0,2T
5612,2016,25,Flamengo,flamengo,Amarelo,Márcio Rodrigues Araújo,marcio_rodrigues_araujo,8,Meio-campo,16,16,0,1T
5612,2016,25,Flamengo,flamengo,Vermelho,Márcio Rodrigues Araújo,marcio_rodrigues_araujo,8,Meio-campo,40,40,0,1T
5612,2016,25,Palmeiras,palmeiras,Amarelo,Vitor Hugo Franchescoli de Souza,vitor_hugo_franchescoli_de_souza,4,Zagueiro,51,51,0,2T
5614,2016,25,Fluminense,fluminense,Amarelo,Douglas Augusto Soares Gomes,douglas_augusto_soares_gomes,13,Meio-campo,84,84,0,2T
5614,2016,25,Fluminense,fluminense,Amarelo,Wellington do Nascimento Silva,wellington_do_nascimento_silva,25,Zagueiro,36,36,0,1T
5614,2016,25,Chapecoense,chapecoense,Amarelo,Thiego,thiego,27,Zagueiro,86,86,0,2T
5614,2016,25,Chapecoense,chapecoense,Amarelo,Matheus Biteco,matheus_biteco,77,Meio-campo,38,38,0,1T
5614,2016,25,Fluminense,fluminense,Amarelo,Francinilson Santos Meirelles,francinilson_santos_meirelles,39,Nao Informada,71,71,0,2T
5614,2016,25,Chapecoense,chapecoense,Amarelo,Bruno Rangel,bruno_rangel,9,Nao Informada,87,87,0,2T
5614,2016,25,Chapecoense,chapecoense,Amarelo,Guilherme Gimenez de Souza,guilherme_gimenez_de_souza,2,Zagueiro,63,63,0,2T
5613,2016,25,Sport,sport,Vermelho,Magrão,magrao,1,Goleiro,39,39,0,1T
5613,2016,25,Sport,sport,Amarelo,Samuel Xavier,samuel_xavier,27,Zagueiro,49,45,4,1T
5616,2016,25,Internacional,internacional,Amarelo,Nicolás Federico López,nicolas_federico_lopez,7,Meio-campo,56,56,0,2T
5616,2016,25,Vitoria,vitoria,Amarelo,Antônio Eduardo Pereira dos Santos,antonio_eduardo_pereira_dos_santos,25,Zagueiro,88,88,0,2T
5616,2016,25,Vitoria,vitoria,Amarelo,Kieza,kieza,9,Meio-campo,58,58,0,2T
5616,2016,25,Vitoria,vitoria,Amarelo,Euller,euller,16,Zagueiro,32,32,0,1T
5616,2016,25,Internacional,internacional,Amarelo,Geferson Cerqueira Teles,geferson_cerqueira_teles,6,Zagueiro,95,90,5,2T
5616,2016,25,Internacional,internacional,Amarelo,Luis Manuel Seijas,luis_manuel_seijas,23,Meio-campo,40,40,0,1T
5616,2016,25,Vitoria,vitoria,Amarelo,Vander Luiz Silva Souza,vander_luiz_silva_souza,17,Nao Informada,71,71,0,2T
5616,2016,25,Vitoria,vitoria,Amarelo,Mário Sérgio Santos Costa,mario_sergio_santos_costa,7,Meio-campo,49,49,0,2T
5615,2016,25,Cruzeiro,cruzeiro,Vermelho,Manoel Messias Silva Carvalho,manoel_messias_silva_carvalho,27,Zagueiro,87,87,0,2T
5617,2016,26,Corinthians,corinthians,Vermelho,Léo Príncipe,leo_principe,32,Zagueiro,75,75,0,2T
5617,2016,26,Corinthians,corinthians,Amarelo,Fabián Balbuena,fabian_balbuena,4,Zagueiro,33,33,0,1T
5617,2016,26,Palmeiras,palmeiras,Amarelo,Moisés Lima Magalhães,moises_lima_magalhaes,28,Meio-campo,83,83,0,2T
5617,2016,26,Palmeiras,palmeiras,Amarelo,Gabriel Girotto Franco,gabriel_girotto_franco,18,Meio-campo,37,37,0,1T
