partida_id,temporada,serie,rodada,clube,clube_slug,atleta,atleta_slug,num_camisa,minuto_nominal,acrescimo,minuto_continuo,periodo,tipo_de_gol
359,2022,B,36,Motivo: A1.13.  Dar uma entrada contra um adversário de maneira temerária na disputa da bola - Calçar adversário de forma temerária,motivo_a1_13_dar_uma_entrada_contra_um_adversario_de_maneira_temeraria_na_disputa_da_bola_calcar_adversario_de_forma_temeraria,Cruzeiro Saf/MG,cruzeiro_saf_mg,42,20,0,65,2T,Normal
359,2022,B,36,Motivo: A1.3.  Cometer uma falta tática para impedir um ataque promissor - Calçar adversário na disputa de bola impedindo um ataque,motivo_a1_3_cometer_uma_falta_tatica_para_impedir_um_ataque_promissor_calcar_adversario_na_disputa_de_bola_impedindo_um_ataque,Guarani/SP,guarani_sp,56,22,0,67,2T,Normal
359,2022,B,36,Motivo: A1.11.  Golpear um adversário de maneira temerária na disputa da bola - Golpear adversário de forma temerária na disputa de,motivo_a1_11_golpear_um_adversario_de_maneira_temeraria_na_disputa_da_bola_golpear_adversario_de_forma_temeraria_na_disputa_de,Guarani/SP,guarani_sp,91,40,0,85,2T,Normal
359,2022,B,36,Motivo: A3.3.  Chutar a bola para longe ou carrega-la com as mãos depois de o árbitro ter paralisado o jogo - Chutar a bola para longe,motivo_a3_3_chutar_a_bola_para_longe_ou_carrega_la_com_as_maos_depois_de_o_arbitro_ter_paralisado_o_jogo_chutar_a_bola_para_longe,Cruzeiro Saf/MG,cruzeiro_saf_mg,60,42,0,87,2T,Normal
359,2022,B,36,Motivo: A2.  Desaprovar com palavras ou gestos as decisões da arbitragem  - Reclamar contra as decisões da arbitragem,motivo_a2_desaprovar_com_palavras_ou_gestos_as_decisoes_da_arbitragem_reclamar_contra_as_decisoes_da_arbitragem,Guarani/SP,guarani_sp,8,44,0,89,2T,Normal
359,2022,B,36,Motivo: A1.13.  Dar uma entrada contra um adversário de maneira temerária na disputa da bola - Calçar adversário de forma temerária,motivo_a1_13_dar_uma_entrada_contra_um_adversario_de_maneira_temeraria_na_disputa_da_bola_calcar_adversario_de_forma_temeraria,Guarani/SP,guarani_sp,97,90,3,93,2T,Normal
360,2022,B,36,Chapecoense,chapecoense,Pedro Henrique Perotti,pedro_henrique_perotti,9,14,0,14,1T,Normal
360,2022,B,36,Tombense,tombense,Renato Ribeiro Calixto Aguiar,renato_ribeiro_calixto_aguiar,7,16,0,16,1T,Normal
360,2022,B,36,Tombense,tombense,Everton Galdino Moreira,everton_galdino_moreira,9,37,0,37,1T,Normal
360,2022,B,36,Chapecoense,chapecoense,Pedro Henrique Perotti,pedro_henrique_perotti,9,6,0,51,2T,Normal
360,2022,B,36,Chapecoense,chapecoense,Felipe de Figueiredo Ferreira,felipe_de_figueiredo_ferreira,94,30,0,75,2T,Normal
361,2022,B,37,Ponte Preta,ponte_preta,Lucca Borges de Brito,lucca_borges_de_brito,9,45,3,48,1T,Penalty
361,2022,B,37,Criciúma,criciuma,Hygor Cleber Garcia Silva,hygor_cleber_garcia_silva,11,45,4,49,1T,Normal
362,2022,B,37,Csa,csa,Rodrigo Rodrigues Silva,rodrigo_rodrigues_silva,99,30,0,30,1T,Penalty
363,2022,B,37,Sport,sport,Vagner Silva de Souza,vagner_silva_de_souza,99,12,0,12,1T,Normal
363,2022,B,37,Sport,sport,Vagner Silva de Souza,vagner_silva_de_souza,99,30,0,30,1T,Normal
363,2022,B,37,Sport,sport,Fabio Goncalves,fabio_goncalves,7,33,0,33,1T,Normal
363,2022,B,37,Operário,operario,Giovanni Fernando Cofreste Pavani,giovanni_fernando_cofreste_pavani,11,24,0,69,2T,Normal
363,2022,B,37,Sport,sport,Vagner Silva de Souza,vagner_silva_de_souza,99,90,1,91,2T,Normal
363,2022,B,37,Sport,sport,Fabio Goncalves,fabio_goncalves,7,90,3,93,2T,Normal
365,2022,B,37,Novorizontino,novorizontino,Daniel de Oliveira Sertanejo,daniel_de_oliveira_sertanejo,8,2,0,2,1T,Normal
365,2022,B,37,Cruzeiro Saf,cruzeiro_saf,Pedro Henrique de Castro Silva,pedro_henrique_de_castro_silva,21,17,0,17,1T,Normal
365,2022,B,37,Cruzeiro Saf,cruzeiro_saf,Willian Osmar de Oliveira Silva,willian_osmar_de_oliveira_silva,29,26,0,26,1T,Normal
365,2022,B,37,Cruzeiro Saf,cruzeiro_saf,Matheus Lima Beltrao Oliveira,matheus_lima_beltrao_oliveira,6,6,0,51,2T,Normal
365,2022,B,37,Cruzeiro Saf,cruzeiro_saf,Jair Diego Alves de Brito,jair_diego_alves_de_brito,18,18,0,63,2T,Normal
366,2022,B,37,Ituano,ituano,Aylon Darwin Tavella,aylon_darwin_tavella,9,28,0,28,1T,Normal
366,2022,B,37,Ituano,ituano,Aylon Darwin Tavella,aylon_darwin_tavella,9,8,0,53,2T,Normal
367,2022,B,37,Vasco da Gama S.a.f.,vasco_da_gama_s_a_f,Anderson Conceição Benedito,anderson_conceicao_benedito,4,4,0,4,1T,Normal
367,2022,B,37,Sampaio Corrêa,sampaio_correa,Erinaldo Santos Rabelo,erinaldo_santos_rabelo,6,17,0,17,1T,Normal
367,2022,B,37,Sampaio Corrêa,sampaio_correa,Gabriel Buscariol Poveda,gabriel_buscariol_poveda,9,21,0,66,2T,Normal
367,2022,B,37,Vasco da Gama S.a.f.,vasco_da_gama_s_a_f,Andrey Nascimento dos Santos,andrey_nascimento_dos_santos,8,90,7,97,2T,Normal
367,2022,B,37,Sampaio Corrêa,sampaio_correa,Joecio Barbosa dos Santos,joecio_barbosa_dos_santos,13,90,9,99,2T,Normal
368,2022,B,37,Bahia,bahia,Lucas Andres Mugni,lucas_andres_mugni,19,10,0,10,1T,Penalty
368,2022,B,37,Guarani,guarani,Yuri Jonathan Vitor Coelho,yuri_jonathan_vitor_coelho,9,40,0,85,2T,Penalty
369,2022,B,37,Grêmio,gremio,Elkeson de Oliveira Cardoso,elkeson_de_oliveira_cardoso,9,7,0,7,1T,Penalty
369,2022,B,37,Grêmio,gremio,Gabriel Silva Azevedo Figueredo,gabriel_silva_azevedo_figueredo,59,16,0,16,1T,Penalty
369,2022,B,37,Tombense,tombense,Jean Lucas Figueiredo,jean_lucas_figueiredo,10,28,0,28,1T,Normal
369,2022,B,37,Tombense,tombense,Renato Ribeiro Calixto Aguiar,renato_ribeiro_calixto_aguiar,20,31,0,76,2T,Normal
370,2022,B,37,Chapecoense,chapecoense,Willian Popp,willian_popp,19,27,0,27,1T,Penalty
371,2022,B,38,Motivo: A1.2.  Dar ou tentar dar uma rasteira ou um calço em um adversário de maneira temerária na disputa da bola  - Por calçar seu,motivo_a1_2_dar_ou_tentar_dar_uma_rasteira_ou_um_calco_em_um_adversario_de_maneira_temeraria_na_disputa_da_bola_por_calcar_seu,Chapecoense/SC,chapecoense_sc,15,37,0,37,1T,Normal
371,2022,B,38,Motivo: A1.2.  Dar ou tentar dar uma rasteira ou um calço em um adversário de maneira temerária na disputa da bola  - Por calçar seu,motivo_a1_2_dar_ou_tentar_dar_uma_rasteira_ou_um_calco_em_um_adversario_de_maneira_temeraria_na_disputa_da_bola_por_calcar_seu,Guarani/SP,guarani_sp,18,22,0,67,2T,Normal
371,2022,B,38,Motivo: A1.2.  Dar ou tentar dar uma rasteira ou um calço em um adversário de maneira temerária na disputa da bola  - Por calçar seu,motivo_a1_2_dar_ou_tentar_dar_uma_rasteira_ou_um_calco_em_um_adversario_de_maneira_temeraria_na_disputa_da_bola_por_calcar_seu,Chapecoense/SC,chapecoense_sc,38,39,0,84,2T,Normal
371,2022,B,38,Guarani,guarani,Edson Guilherme Mendes dos Santos,edson_guilherme_mendes_dos_santos,88,40,0,85,2T,Normal
371,2022,B,38,Motivo: A2.  Desaprovar com palavras ou gestos as decisões da arbitragem  - Por reclamar das decisões da arbitragem.,motivo_a2_desaprovar_com_palavras_ou_gestos_as_decisoes_da_arbitragem_por_reclamar_das_decisoes_da_arbitragem,Chapecoense/SC,chapecoense_sc,8,44,0,89,2T,Normal
371,2022,B,38,Motivo: A2.  Desaprovar com palavras ou gestos as decisões da arbitragem  - Por reclamar das decisões da arbitragem.,motivo_a2_desaprovar_com_palavras_ou_gestos_as_decisoes_da_arbitragem_por_reclamar_das_decisoes_da_arbitragem,Chapecoense/SC,chapecoense_sc,66,44,0,89,2T,Normal
372,2022,B,38,Bahia,bahia,Daniel Sampaio Simoes,daniel_sampaio_simoes,10,25,0,25,1T,Normal
372,2022,B,38,Crb,crb,Emerson Ramon Bezerra Oliveira,emerson_ramon_bezerra_oliveira,24,5,0,50,2T,Normal
372,2022,B,38,Bahia,bahia,Lucas Andres Mugni,lucas_andres_mugni,19,35,0,80,2T,Penalty
373,2022,B,38,Ponte Preta,ponte_preta,Leonardo Naldi de Matos,leonardo_naldi_de_matos,5,26,0,71,2T,Penalty
374,2022,B,38,Criciúma,criciuma,Hygor Cleber Garcia Silva,hygor_cleber_garcia_silva,11,18,0,18,1T,Normal
374,2022,B,38,Criciúma,criciuma,Lohan dos Santos Freire,lohan_dos_santos_freire,9,7,0,52,2T,Normal
375,2022,B,38,Vasco da Gama S.a.f.,vasco_da_gama_s_a_f,Anderson Luis de Carvalho,anderson_luis_de_carvalho,10,5,0,5,1T,Penalty
376,2022,B,38,Novorizontino,novorizontino,Jhony Douglas Santiago,jhony_douglas_santiago,5,19,0,19,1T,Normal
376,2022,B,38,Novorizontino,novorizontino,Ronaldo Henrique Silva,ronaldo_henrique_silva,9,45,1,46,1T,Penalty
376,2022,B,38,Novorizontino,novorizontino,Paulo Cesar Elias,paulo_cesar_elias,6,20,0,65,2T,Normal
377,2022,B,38,Grêmio,gremio,Guilherme Augusto Vieira dos Santos,guilherme_augusto_vieira_dos_santos,11,18,0,18,1T,Normal
377,2022,B,38,Grêmio,gremio,Gabriel Silva Azevedo Figueredo,gabriel_silva_azevedo_figueredo,59,45,2,47,1T,Normal
377,2022,B,38,Grêmio,gremio,Gabriel Silva Azevedo Figueredo,gabriel_silva_azevedo_figueredo,59,30,0,75,2T,Normal
378,2022,B,38,Londrina,londrina,Matheus Lucas Jacintho Ferreira,matheus_lucas_jacintho_ferreira,9,43,0,43,1T,Normal
378,2022,B,38,Sampaio Corrêa,sampaio_correa,Ygor de Oliveira Ferreira,ygor_de_oliveira_ferreira,7,2,0,47,2T,Normal
378,2022,B,38,Sampaio Corrêa,sampaio_correa,Ygor de Oliveira Ferreira,ygor_de_oliveira_ferreira,7,6,0,51,2T,Normal
379,2022,B,38,Csa,csa,Joao Paulo Ferreira Lourenco,joao_paulo_ferreira_lourenco,97,22,0,22,1T,Normal
379,2022,B,38,Cruzeiro Saf,cruzeiro_saf,Geovane de Jesus Rocha,geovane_de_jesus_rocha,42,40,0,40,1T,Normal
379,2022,B,38,Csa,csa,Lucas Barcelos Damacena,lucas_barcelos_damacena,9,36,0,81,2T,Normal
379,2022,B,38,Cruzeiro Saf,cruzeiro_saf,Romulo Souza Orestes Caldeira,romulo_souza_orestes_caldeira,8,44,0,89,2T,Normal
379,2022,B,38,Cruzeiro Saf,cruzeiro_saf,Luvannor Henrique de Sousa Silva,luvannor_henrique_de_sousa_silva,90,90,1,91,2T,Normal
380,2022,B,38,Motivo: A1.2.  Dar ou tentar dar uma rasteira ou um calço em um adversário de maneira temerária na disputa da bola  - Por calçar o,motivo_a1_2_dar_ou_tentar_dar_uma_rasteira_ou_um_calco_em_um_adversario_de_maneira_temeraria_na_disputa_da_bola_por_calcar_o,Sport/PE,sport_pe,46,20,0,20,1T,Normal
380,2022,B,38,"Motivo: A2.  Desaprovar com palavras ou gestos as decisões da arbitragem  - Por bater palmas de forma irônica, contestando as",motivo_a2_desaprovar_com_palavras_ou_gestos_as_decisoes_da_arbitragem_por_bater_palmas_de_forma_ironica_contestando_as,Sport/PE,sport_pe,11,21,0,21,1T,Normal
380,2022,B,38,"Motivo: A1.11.  Golpear um adversário de maneira temerária na disputa da bola - Por atingir o seu adversário com o braço, de maneira",motivo_a1_11_golpear_um_adversario_de_maneira_temeraria_na_disputa_da_bola_por_atingir_o_seu_adversario_com_o_braco_de_maneira,Vila Nova/GO,vila_nova_go,13,22,0,22,1T,Normal
380,2022,B,38,"Motivo: V1.  For culpado de jogo brusco grave  - Expulsei aos 14 minutos do segundo tempo, de forma direta, o atleta de número 07",motivo_v1_for_culpado_de_jogo_brusco_grave_expulsei_aos_14_minutos_do_segundo_tempo_de_forma_direta_o_atleta_de_numero_07,Cartão Vermelho Direto,cartao_vermelho_direto,7,14,0,59,2T,Normal
380,2022,B,38,Motivo: A1.2.  Dar ou tentar dar uma rasteira ou um calço em um adversário de maneira temerária na disputa da bola  - Por calçar o,motivo_a1_2_dar_ou_tentar_dar_uma_rasteira_ou_um_calco_em_um_adversario_de_maneira_temeraria_na_disputa_da_bola_por_calcar_o,Sport/PE,sport_pe,88,31,0,76,2T,Normal
380,2022,B,38,Motivo: V2.8.  Outro motivo (detalhar no campo expulsões\,motivo_v2_8_outro_motivo_detalhar_no_campo_expulsoes,Cartão Vermelho Direto,cartao_vermelho_direto,5,35,0,80,2T,Normal
380,2022,B,38,"Motivo: A2.  Desaprovar com palavras ou gestos as decisões da arbitragem  - Por bater palmas ironicamente, desaprovando as",motivo_a2_desaprovar_com_palavras_ou_gestos_as_decisoes_da_arbitragem_por_bater_palmas_ironicamente_desaprovando_as,Sport/PE,sport_pe,15,36,0,81,2T,Normal
380,2022,B,38,Motivo: V2.8.  Outro motivo (detalhar no campo expulsões\,motivo_v2_8_outro_motivo_detalhar_no_campo_expulsoes,2º Cartão Amarelo,2o_cartao_amarelo,88,36,0,81,2T,Normal
380,2022,B,38,Motivo: V2.8.  Outro motivo (detalhar no campo expulsões\,motivo_v2_8_outro_motivo_detalhar_no_campo_expulsoes,Cartão Vermelho Direto,cartao_vermelho_direto,91,37,0,82,2T,Normal
380,2022,B,38,Motivo: V2.8.  Outro motivo (detalhar no campo expulsões\,motivo_v2_8_outro_motivo_detalhar_no_campo_expulsoes,Cartão Vermelho Direto,cartao_vermelho_direto,99,43,0,88,2T,Normal
380,2022,B,38,,,2 / 4,2_4,46,43,0,88,2T,Normal
1,2023,B,1,Guarani,guarani,Matheus Barbosa Teixeira,matheus_barbosa_teixeira,5,13,0,13,1T,Normal
1,2023,B,1,Avaí,avai,Santiago Patino Pizano,santiago_patino_pizano,11,9,0,54,2T,Normal
1,2023,B,1,Guarani,guarani,Bruno Roberto Pereira da Silva,bruno_roberto_pereira_da_silva,27,31,0,76,2T,Normal
1,2023,B,1,Guarani,guarani,Derek Freitas Ribeiro,derek_freitas_ribeiro,11,38,0,83,2T,Normal
1,2023,B,1,Guarani,guarani,Regis Augusto Salmazzo,regis_augusto_salmazzo,78,90,1,91,2T,Penalty
2,2023,B,1,Vila Nova,vila_nova,Eduardo Vinicius Domachowski,eduardo_vinicius_domachowski,3,9,0,9,1T,Normal
2,2023,B,1,Vila Nova,vila_nova,Guilherme Parede Pinheiro,guilherme_parede_pinheiro,77,45,5,50,1T,Normal
2,2023,B,1,Novorizontino,novorizontino,Adriano Martins da Fonseca,adriano_martins_da_fonseca,4,90,4,94,2T,Normal
3,2023,B,1,Criciúma,criciuma,Eder Citadin Martins,eder_citadin_martins,23,1,0,1,1T,Normal
3,2023,B,1,Criciúma,criciuma,Fellipe Mateus de Sena Araujo,fellipe_mateus_de_sena_araujo,7,22,0,67,2T,Normal
4,2023,B,1,Ceará,ceara,Hygor Cleber Garcia Silva,hygor_cleber_garcia_silva,31,39,0,39,1T,Gol Contra
4,2023,B,1,Ituano,ituano,Bruno Cesar Xavier Sislo,bruno_cesar_xavier_sislo,21,90,7,97,2T,Normal
5,2023,B,1,Mirassol,mirassol,Gabriel Santana Pinto,gabriel_santana_pinto,10,17,0,62,2T,Normal
6,2023,B,1,Vitória,vitoria,Jose Carlos Cracco Neto,jose_carlos_cracco_neto,2,19,0,19,1T,Falta
6,2023,B,1,Vitória,vitoria,Osvaldo Lourenco Filho,osvaldo_lourenco_filho,11,43,0,43,1T,Normal
6,2023,B,1,Vitória,vitoria,Jose Rodrigo Andrade Ramos,jose_rodrigo_andrade_ramos,8,40,0,85,2T,Normal
7,2023,B,1,Atlético,atletico,Gustavo Coutinho Silva Lopes,gustavo_coutinho_silva_lopes,9,23,0,23,1T,Normal
7,2023,B,1,Sampaio Corrêa,sampaio_correa,Jose Gervasio dos Santos Neto,jose_gervasio_dos_santos_neto,10,42,0,42,1T,Normal
7,2023,B,1,Atlético,atletico,Luiz Fernando Moraes dos Santos,luiz_fernando_moraes_dos_santos,11,43,0,43,1T,Normal
7,2023,B,1,Atlético,atletico,Rhaldney Norberto Simião Gomes,rhaldney_norberto_simiao_gomes,8,35,0,80,2T,Normal
7,2023,B,1,Sampaio Corrêa,sampaio_correa,Vinicius Rodrigues Alves,vinicius_rodrigues_alves,19,37,0,82,2T,Normal
7,2023,B,1,Sampaio Corrêa,sampaio_correa,Joecio Barbosa dos Santos,joecio_barbosa_dos_santos,13,90,5,95,2T,Normal
8,2023,B,1,Botafogo,botafogo,Jean Victor Barros,jean_victor_barros,6,45,0,45,1T,Falta
8,2023,B,1,Juventude,juventude,Ruan Pereira Duarte,ruan_pereira_duarte,29,6,0,51,2T,Normal
8,2023,B,1,Botafogo,botafogo,Gustavo Simon Vertuoso,gustavo_simon_vertuoso,20,14,0,59,2T,Normal
9,2023,B,1,Londrina,londrina,Diego Jardel Koester,diego_jardel_koester,20,43,0,88,2T,Normal
10,2023,B,1,Crb,crb,Anselmo Ramon Alves Herculano,anselmo_ramon_alves_herculano,9,16,0,16,1T,Normal
10,2023,B,1,Sport,sport,Jordan Esteves da Costa Daniel,jordan_esteves_da_costa_daniel,76,40,0,85,2T,Gol Contra
11,2023,B,2,Criciúma,criciuma,Marcelo Hermes,marcelo_hermes,22,11,0,11,1T,Normal
11,2023,B,2,Ponte Preta,ponte_preta,Matheus Sousa de Jesus,matheus_sousa_de_jesus,20,13,0,13,1T,Normal
11,2023,B,2,Criciúma,criciuma,Fellipe Mateus de Sena Araujo,fellipe_mateus_de_sena_araujo,7,32,0,32,1T,Normal
12,2023,B,2,Atlético,atletico,Luiz Fernando Moraes dos Santos,luiz_fernando_moraes_dos_santos,11,12,0,12,1T,Normal
12,2023,B,2,Atlético,atletico,Shaylon Kallyson Cardozo,shaylon_kallyson_cardozo,7,37,0,37,1T,Normal
12,2023,B,2,Motivo: A1.3.  Cometer uma falta tática para impedir um ataque promissor - Por na disputa de bola cometer uma falta tática impedindo,motivo_a1_3_cometer_uma_falta_tatica_para_impedir_um_ataque_promissor_por_na_disputa_de_bola_cometer_uma_falta_tatica_impedindo,Crb/AL,crb_al,4,2,0,47,2T,Normal
12,2023,B,2,Motivo: A1.14.  Atuar de maneira a mostrar desrespeito ao jogo - Por segura seu adversário pela camisa na disputa de bola mostrando,motivo_a1_14_atuar_de_maneira_a_mostrar_desrespeito_ao_jogo_por_segura_seu_adversario_pela_camisa_na_disputa_de_bola_mostrando,Atlético/GO,atletico_go,4,45,2,47,1T,Normal
12,2023,B,2,,,Nao Informado,nao_informado,4,18,0,63,2T,Normal
12,2023,B,2,"Motivo: A1.24.  Outro motivo (somente neste caso, abriria um campo livre para o árbitro digitar o que quiser\",motivo_a1_24_outro_motivo_somente_neste_caso_abriria_um_campo_livre_para_o_arbitro_digitar_o_que_quiser,Atlético/GO,atletico_go,1,24,0,69,2T,Normal
12,2023,B,2,Motivo: A1.2.  Dar ou tentar dar uma rasteira ou um calço em um adversário de maneira temerária na disputa da bola  - Por calçar seu,motivo_a1_2_dar_ou_tentar_dar_uma_rasteira_ou_um_calco_em_um_adversario_de_maneira_temeraria_na_disputa_da_bola_por_calcar_seu,Crb/AL,crb_al,6,30,0,75,2T,Normal
12,2023,B,2,Crb,crb,Anselmo Ramon Alves Herculano,anselmo_ramon_alves_herculano,9,90,1,91,2T,Normal
12,2023,B,2,Motivo: A1.13.  Dar uma entrada contra um adversário de maneira temerária na disputa da bola - Por calçar seu adversário de maneira,motivo_a1_13_dar_uma_entrada_contra_um_adversario_de_maneira_temeraria_na_disputa_da_bola_por_calcar_seu_adversario_de_maneira,Atlético/GO,atletico_go,6,90,7,97,2T,Normal
13,2023,B,2,Motivo: A1.2.  Dar ou tentar dar uma rasteira ou um calço em um adversário de maneira temerária na disputa da bola  - Por calçar seu,motivo_a1_2_dar_ou_tentar_dar_uma_rasteira_ou_um_calco_em_um_adversario_de_maneira_temeraria_na_disputa_da_bola_por_calcar_seu,Avaí/SC,avai_sc,78,11,0,56,2T,Normal
13,2023,B,2,Motivo: A1.13.  Dar uma entrada contra um adversário de maneira temerária na disputa da bola - Por dar uma entrada em seu,motivo_a1_13_dar_uma_entrada_contra_um_adversario_de_maneira_temeraria_na_disputa_da_bola_por_dar_uma_entrada_em_seu,Avaí/SC,avai_sc,25,16,0,61,2T,Normal
13,2023,B,2,Motivo: A1.3.  Cometer uma falta tática para impedir um ataque promissor - Por empurrar seu adversário na disputa de bola impedindo,motivo_a1_3_cometer_uma_falta_tatica_para_impedir_um_ataque_promissor_por_empurrar_seu_adversario_na_disputa_de_bola_impedindo,Mirassol/SP,mirassol_sp,3,19,0,64,2T,Normal
13,2023,B,2,,,Nao Informado,nao_informado,3,28,0,73,2T,Normal
13,2023,B,2,Motivo: A3.  Retardar o reinício do jogo  - Por retardar o reinicio de jogo.,motivo_a3_retardar_o_reinicio_do_jogo_por_retardar_o_reinicio_de_jogo,Mirassol/SP,mirassol_sp,1,39,0,84,2T,Normal
13,2023,B,2,Motivo: A1.14.  Atuar de maneira a mostrar desrespeito ao jogo - Por puxa ser adversário na disputa de bola.,motivo_a1_14_atuar_de_maneira_a_mostrar_desrespeito_ao_jogo_por_puxa_ser_adversario_na_disputa_de_bola,Avaí/SC,avai_sc,13,90,3,93,2T,Normal
13,2023,B,2,Avaí,avai,Santiago Patino Pizano,santiago_patino_pizano,11,90,6,96,2T,Normal
13,2023,B,2,Motivo: A1.13.  Dar uma entrada contra um adversário de maneira temerária na disputa da bola - Por dar uma entrada em seu,motivo_a1_13_dar_uma_entrada_contra_um_adversario_de_maneira_temeraria_na_disputa_da_bola_por_dar_uma_entrada_em_seu,Avaí/SC,avai_sc,10,90,7,97,2T,Normal
13,2023,B,2,Motivo: A1.13.  Dar uma entrada contra um adversário de maneira temerária na disputa da bola - Por dar uma entrada em seu,motivo_a1_13_dar_uma_entrada_contra_um_adversario_de_maneira_temeraria_na_disputa_da_bola_por_dar_uma_entrada_em_seu,Mirassol/SP,mirassol_sp,6,90,10,100,2T,Normal
13,2023,B,2,Motivo: A2.  Desaprovar com palavras ou gestos as decisões da arbitragem  - Por desaprovar com palavras as decisões da,motivo_a2_desaprovar_com_palavras_ou_gestos_as_decisoes_da_arbitragem_por_desaprovar_com_palavras_as_decisoes_da,Avaí/SC,avai_sc,98,90,11,101,2T,Normal
14,2023,B,2,Botafogo,botafogo,Osman de Menezes Venancio Junior,osman_de_menezes_venancio_junior,11,11,0,11,1T,Penalty
15,2023,B,2,Motivo: A2.  Desaprovar com palavras ou gestos as decisões da arbitragem  - Por reclamar contra as decisões da arbitragem.,motivo_a2_desaprovar_com_palavras_ou_gestos_as_decisoes_da_arbitragem_por_reclamar_contra_as_decisoes_da_arbitragem,Juventude/RS,juventude_rs,77,18,0,18,1T,Normal
15,2023,B,2,Novorizontino,novorizontino,Cesar Henrique Martins,cesar_henrique_martins,3,38,0,38,1T,Normal
15,2023,B,2,Motivo: A4.  Infringir persistentemente as regras do jogo  - Por cometer um numero de diferentes infrações.,motivo_a4_infringir_persistentemente_as_regras_do_jogo_por_cometer_um_numero_de_diferentes_infracoes,Juventude/RS,juventude_rs,53,45,0,45,1T,Normal
15,2023,B,2,Motivo: A1.2.  Dar ou tentar dar uma rasteira ou um calço em um adversário de maneira temerária na disputa da bola  - Por calçar seu,motivo_a1_2_dar_ou_tentar_dar_uma_rasteira_ou_um_calco_em_um_adversario_de_maneira_temeraria_na_disputa_da_bola_por_calcar_seu,Novorizontino/SP,novorizontino_sp,11,2,0,47,2T,Normal
15,2023,B,2,Motivo: A1.2.  Dar ou tentar dar uma rasteira ou um calço em um adversário de maneira temerária na disputa da bola  - Por calçar seu,motivo_a1_2_dar_ou_tentar_dar_uma_rasteira_ou_um_calco_em_um_adversario_de_maneira_temeraria_na_disputa_da_bola_por_calcar_seu,Novorizontino/SP,novorizontino_sp,10,6,0,51,2T,Normal
15,2023,B,2,Motivo: A1.2.  Dar ou tentar dar uma rasteira ou um calço em um adversário de maneira temerária na disputa da bola  - Por calçar seu,motivo_a1_2_dar_ou_tentar_dar_uma_rasteira_ou_um_calco_em_um_adversario_de_maneira_temeraria_na_disputa_da_bola_por_calcar_seu,Novorizontino/SP,novorizontino_sp,6,11,0,56,2T,Normal
15,2023,B,2,Motivo: A1.3.  Cometer uma falta tática para impedir um ataque promissor - Por impedir um ataque promissor.,motivo_a1_3_cometer_uma_falta_tatica_para_impedir_um_ataque_promissor_por_impedir_um_ataque_promissor,Novorizontino/SP,novorizontino_sp,15,20,0,65,2T,Normal
15,2023,B,2,Motivo: A1.2.  Dar ou tentar dar uma rasteira ou um calço em um adversário de maneira temerária na disputa da bola  - Por calçar seu,motivo_a1_2_dar_ou_tentar_dar_uma_rasteira_ou_um_calco_em_um_adversario_de_maneira_temeraria_na_disputa_da_bola_por_calcar_seu,Juventude/RS,juventude_rs,16,29,0,74,2T,Normal
15,2023,B,2,Motivo: A1.14.  Atuar de maneira a mostrar desrespeito ao jogo - Por impedir a reposição de bola do goleiro.,motivo_a1_14_atuar_de_maneira_a_mostrar_desrespeito_ao_jogo_por_impedir_a_reposicao_de_bola_do_goleiro,Novorizontino/SP,novorizontino_sp,26,32,0,77,2T,Normal
15,2023,B,2,Motivo: A3.  Retardar o reinício do jogo  - Por retardar o reinicio de jogo.,motivo_a3_retardar_o_reinicio_do_jogo_por_retardar_o_reinicio_de_jogo,Novorizontino/SP,novorizontino_sp,7,35,0,80,2T,Normal
15,2023,B,2,,,Nao Informado,nao_informado,26,41,0,86,2T,Normal
15,2023,B,2,Motivo: A2.1.  Reclamar,motivo_a2_1_reclamar,Novorizontino/SP,novorizontino_sp,18,42,0,87,2T,Normal
15,2023,B,2,Motivo: A2.  Desaprovar com palavras ou gestos as decisões da arbitragem  - Por reclamar contra as decisões da arbitragem.,motivo_a2_desaprovar_com_palavras_ou_gestos_as_decisoes_da_arbitragem_por_reclamar_contra_as_decisoes_da_arbitragem,Novorizontino/SP,novorizontino_sp,5,45,0,90,2T,Normal
15,2023,B,2,Motivo: V2.8.  Outro motivo (detalhar no campo expulsões\,motivo_v2_8_outro_motivo_detalhar_no_campo_expulsoes,2º Cartão Amarelo,2o_cartao_amarelo,6,45,0,90,2T,Normal
15,2023,B,2,Motivo: A2.  Desaprovar com palavras ou gestos as decisões da arbitragem  - Por reclamar contra as decisões da arbitragem.,motivo_a2_desaprovar_com_palavras_ou_gestos_as_decisoes_da_arbitragem_por_reclamar_contra_as_decisoes_da_arbitragem,Novorizontino/SP,novorizontino_sp,AT,90,4,94,2T,Normal
15,2023,B,2,"Motivo: A1.24.  Outro motivo (somente neste caso, abriria um campo livre para o árbitro digitar o que quiser\",motivo_a1_24_outro_motivo_somente_neste_caso_abriria_um_campo_livre_para_o_arbitro_digitar_o_que_quiser,Juventude/RS,juventude_rs,22,90,5,95,2T,Normal
15,2023,B,2,Motivo: A3.  Retardar o reinício do jogo  - Por retardar o reinicio de jogo.,motivo_a3_retardar_o_reinicio_do_jogo_por_retardar_o_reinicio_de_jogo,Novorizontino/SP,novorizontino_sp,12,90,6,96,2T,Normal
16,2023,B,2,Sport,sport,Vagner Silva de Souza,vagner_silva_de_souza,9,24,0,24,1T,Normal
